ss,task,seed,K,ok,mean_cand,regret_B5,regret_B10,regret_B25,err
6794,3,1,1,1,1.0,0.009131430048659128,0.001957628496732977,0.0013050856644885034,
6794,3,1,2,1,2.0,0.009131430048659128,0.0013050856644885034,0.0013050856644885034,
6794,3,1,3,1,3.0,0.009131430048659128,0.00261017132897734,0.00261017132897734,
6794,3,1,13,1,13.0,0.009131430048659128,0.00261017132897734,0.00261017132897734,
6794,3,1,8,1,8.0,0.009131430048659128,0.001957628496732977,0.001957628496732977,
6794,3,1,5,1,5.0,0.009131430048659128,0.00391317219208509,0.0013050856644885034,
6794,3,1,20,1,20.0,0.009131430048659128,0.001957628496732977,0.001957628496732977,
6794,3,1,35,1,35.0,0.009131430048659128,0.001957628496732977,0.001957628496732977,
6794,3,1,50,1,50.0,0.009131430048659128,0.0013050856644885034,0.0006525428322443627,
6794,3,2,1,1,1.0,0.0032606293598409497,0.0032606293598409497,0.0032606293598409497,
6794,3,2,2,1,2.0,0.0032606293598409497,0.0032606293598409497,0.0032606293598409497,
6794,3,2,3,1,3.0,0.0032606293598409497,0.0032606293598409497,0.0013050856644885034,
6794,3,2,5,1,5.0,0.0032606293598409497,0.0032606293598409497,0.001957628496732977,
6794,3,2,20,1,20.0,0.0032606293598409497,0.0032606293598409497,0.0032606293598409497,
6794,3,2,8,1,8.0,0.0032606293598409497,0.001957628496732977,0.001957628496732977,
6794,3,2,13,1,13.0,0.0032606293598409497,0.0032606293598409497,0.0032606293598409497,
6794,3,2,35,1,35.0,0.0032606293598409497,0.001957628496732977,0.001957628496732977,
6794,3,2,50,1,50.0,0.0032606293598409497,0.00261017132897734,0.00261017132897734,
6794,3,3,1,1,1.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,2,1,2.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,3,1,3.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,5,1,5.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,13,1,13.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,8,1,8.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,20,1,20.0,0.0013050856644885034,0.0013050856644885034,0.0013050856644885034,
6794,3,3,35,1,35.0,0.0013050856644885034,0.0013050856644885034,0.0006525428322443627,
6794,3,3,50,1,50.0,0.0013050856644885034,0.0013050856644885034,0.0,
6794,3,4,1,1,1.0,0.00391317219208509,0.00391317219208509,0.00261017132897734,
6794,3,4,2,1,2.0,0.00391317219208509,0.00391317219208509,0.0006525428322443627,
6794,3,4,3,1,3.0,0.00391317219208509,0.00391317219208509,0.0019569892272230938,
6794,3,4,5,1,5.0,0.00391317219208509,0.00391317219208509,0.0032606293598409497,
6794,3,4,8,1,8.0,0.00391317219208509,0.00391317219208509,0.001957628496732977,
6794,3,4,20,1,20.0,0.00391317219208509,0.00391317219208509,0.00391317219208509,
6794,3,4,13,1,13.0,0.00391317219208509,0.0032606293598409497,0.0013050856644885034,
6794,3,4,35,1,35.0,0.00391317219208509,0.00391317219208509,0.00261017132897734,
6794,3,4,50,1,50.0,0.00391317219208509,0.00261017132897734,0.00261017132897734,
6794,146065,0,1,1,1.0,0.09311843341070902,0.09311843341070902,0.024290601534860623,
6794,146065,0,2,1,2.0,0.09311843341070902,0.00809767824381602,0.00809767824381602,
6794,146065,0,3,1,3.0,0.09311843341070902,0.09311843341070902,0.03643711890058465,
6794,146065,0,5,1,5.0,0.09311843341070902,0.06477655955735295,0.01214651736572403,
6794,146065,0,8,1,8.0,0.09311843341070902,0.06477655955735295,0.03238827977867664,
6794,146065,0,13,1,13.0,0.09311843341070902,0.04453479714440067,0.03238827977867664,
6794,146065,0,20,1,20.0,0.09311843341070902,0.07692307692307698,0.024290601534860623,
6794,146065,0,35,1,35.0,0.09311843341070902,0.05263247538821669,0.01214651736572403,
6794,146065,1,1,1,1.0,0.024290601534860623,0.01214651736572403,0.01214651736572403,
6794,146065,0,50,1,50.0,0.09311843341070902,0.024290601534860623,0.01619535648763204,
6794,146065,1,2,1,2.0,0.024290601534860623,0.024290601534860623,0.00809767824381602,
6794,146065,1,3,1,3.0,0.024290601534860623,0.02024419560954005,0.01214651736572403,
6794,146065,1,5,1,5.0,0.024290601534860623,0.024290601534860623,0.024290601534860623,
6794,146065,1,8,1,8.0,0.024290601534860623,0.024290601534860623,0.01214651736572403,
6794,146065,1,13,1,13.0,0.024290601534860623,0.024290601534860623,0.024290601534860623,
6794,146065,1,20,1,20.0,0.024290601534860623,0.024290601534860623,0.024290601534860623,
6794,146065,2,2,1,2.0,0.03238827977867664,0.024290601534860623,0.01214651736572403,
6794,146065,1,35,1,35.0,0.024290601534860623,0.024290601534860623,0.024290601534860623,
6794,146065,1,50,1,50.0,0.024290601534860623,0.024290601534860623,0.01214651736572403,
6794,146065,2,1,1,1.0,0.03238827977867664,0.024290601534860623,0.024290601534860623,
6794,146065,2,5,1,5.0,0.03238827977867664,0.01214651736572403,0.01214651736572403,
6794,146065,2,3,1,3.0,0.03238827977867664,0.024290601534860623,0.02024419560954005,
6794,146065,2,8,1,8.0,0.03238827977867664,0.01619535648763204,0.01214651736572403,
6794,146065,2,13,1,13.0,0.03238827977867664,0.01214651736572403,0.01214651736572403,
6794,146065,2,20,1,20.0,0.03238827977867664,0.024290601534860623,0.024290601534860623,
6794,146065,2,35,1,35.0,0.03238827977867664,0.028339440656768633,0.028339440656768633,
6794,146065,2,50,1,50.0,0.03238827977867664,0.02024419560954005,0.02024419560954005,
6794,146065,3,2,1,2.0,0.04453479714440067,0.04453479714440067,0.03238827977867664,
6794,146065,3,3,1,3.0,0.04453479714440067,0.03643711890058465,0.01214651736572403,
6794,146065,3,1,1,1.0,0.04453479714440067,0.04453479714440067,0.04453479714440067,
6794,146065,3,5,1,5.0,0.04453479714440067,0.01619535648763204,0.01619535648763204,
6794,146065,3,8,1,8.0,0.04453479714440067,0.04048595802249266,0.01619535648763204,
6794,146065,3,13,1,13.0,0.04453479714440067,0.01214651736572403,0.01214651736572403,
6794,146065,3,20,1,20.0,0.04453479714440067,0.03643711890058465,0.00404883912190801,
6794,146065,3,35,1,35.0,0.04453479714440067,0.04453479714440067,0.028339440656768633,
6794,146065,3,50,1,50.0,0.04453479714440067,0.01214651736572403,0.01214651736572403,
6794,146065,4,1,1,1.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,146065,4,2,1,2.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,146065,4,5,1,5.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,146065,4,3,1,3.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,146065,4,8,1,8.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,146065,4,13,1,13.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,146065,4,20,1,20.0,0.01214651736572403,0.00404883912190801,0.00404883912190801,
6794,146065,4,35,1,35.0,0.01214651736572403,0.01214651736572403,0.00809767824381602,
6794,146065,4,50,1,50.0,0.01214651736572403,0.01214651736572403,0.01214651736572403,
6794,10101,0,1,1,1.0,0.13432769168936753,0.1044746126021533,0.1044746126021533,
6794,10101,0,2,1,2.0,0.13432769168936753,0.13432769168936753,0.11940115214575986,
6794,10101,0,3,1,3.0,0.13432769168936753,0.13432769168936753,0.07462153351493783,
6794,10101,0,5,1,5.0,0.13432769168936753,0.07462153351493783,0.07462153351493783,
6794,10101,0,8,1,8.0,0.13432769168936753,0.07462153351493783,0.02985307908721546,
6794,10101,0,13,1,13.0,0.13432769168936753,0.07462153351493783,0.07462153351493783,
6794,10101,1,1,1,1.0,0.2089603894074049,0.11940115214575986,0.1044746126021533,
6794,10101,0,20,1,20.0,0.13432769168936753,0.07462153351493783,0.07462153351493783,
6794,10101,0,35,1,35.0,0.13432769168936753,0.13432769168936753,0.07462153351493783,
6794,10101,0,50,1,50.0,0.13432769168936753,0.07462153351493783,0.0597061581744297,
6794,10101,1,2,1,2.0,0.2089603894074049,0.07462153351493783,0.07462153351493783,
6794,10101,1,3,1,3.0,0.2089603894074049,0.1044746126021533,0.1044746126021533,
6794,10101,1,5,1,5.0,0.2089603894074049,0.14925423123297532,0.11940115214575986,
6794,10101,1,13,1,13.0,0.2089603894074049,0.08954807305854562,0.07462153351493783,
6794,10101,1,8,1,8.0,0.2089603894074049,0.1044746126021533,0.07462153351493783,
6794,10101,1,20,1,20.0,0.2089603894074049,0.11940115214575986,0.1044746126021533,
6794,10101,1,50,1,50.0,0.2089603894074049,0.04477961863082314,0.04477961863082314,
6794,10101,2,1,1,1.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,1,35,1,35.0,0.2089603894074049,0.11940115214575986,0.04477961863082314,
6794,10101,2,2,1,2.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,2,3,1,3.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,2,5,1,5.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,2,13,1,13.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,2,8,1,8.0,0.07462153351493783,0.07462153351493783,0.0597061581744297,
6794,10101,2,20,1,20.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,2,35,1,35.0,0.07462153351493783,0.07462153351493783,0.07462153351493783,
6794,10101,2,50,1,50.0,0.07462153351493783,0.07462153351493783,0.04477961863082314,
6794,10101,3,1,1,1.0,0.26865538337873507,0.13432769168936753,0.08954807305854562,
6794,10101,3,3,1,3.0,0.26865538337873507,0.13432769168936753,0.07462153351493783,
6794,10101,3,2,1,2.0,0.26865538337873507,0.13432769168936753,0.07462153351493783,
6794,10101,3,5,1,5.0,0.26865538337873507,0.26865538337873507,0.11940115214575986,
6794,10101,3,8,1,8.0,0.26865538337873507,0.2537288438351274,0.2089603894074049,
6794,10101,3,13,1,13.0,0.26865538337873507,0.26865538337873507,0.1044746126021533,
6794,10101,3,20,1,20.0,0.26865538337873507,0.26865538337873507,0.07462153351493783,
6794,10101,3,35,1,35.0,0.26865538337873507,0.26865538337873507,0.16418077077658177,
6794,10101,3,50,1,50.0,0.26865538337873507,0.26865538337873507,0.0597061581744297,
6794,10101,4,1,1,1.0,0.19403384986379724,0.1044746126021533,0.1044746126021533,
6794,10101,4,3,1,3.0,0.19403384986379724,0.19403384986379724,0.19403384986379724,
6794,10101,4,2,1,2.0,0.19403384986379724,0.19403384986379724,0.1044746126021533,
6794,10101,4,5,1,5.0,0.19403384986379724,0.17910731032018945,0.07462153351493783,
6794,10101,4,8,1,8.0,0.19403384986379724,0.14925423123297532,0.0597061581744297,
6794,10101,4,13,1,13.0,0.19403384986379724,0.1044746126021533,0.0597061581744297,
6794,10101,4,20,1,20.0,0.19403384986379724,0.1044746126021533,0.1044746126021533,
6794,10101,4,35,1,35.0,0.19403384986379724,0.1044746126021533,0.08954807305854562,
6794,10101,4,50,1,50.0,0.19403384986379724,0.0597061581744297,0.0597061581744297,
6794,9914,0,1,1,1.0,0.06076727710199381,0.038684667825159336,0.027616628792943798,
6794,9914,0,3,1,3.0,0.06076727710199381,0.04419195294746736,0.033150648309050124,
6794,9914,0,8,1,8.0,0.06076727710199381,0.038684667825159336,0.01657532415452656,
6794,9914,0,2,1,2.0,0.06076727710199381,0.038684667825159336,0.022109343670632886,
6794,9914,0,5,1,5.0,0.06076727710199381,0.038684667825159336,0.033150648309050124,
6794,9914,0,13,1,13.0,0.06076727710199381,0.033150648309050124,0.033150648309050124,
6794,9914,0,20,1,20.0,0.06076727710199381,0.038684667825159336,0.022109343670632886,
6794,9914,0,35,1,35.0,0.06076727710199381,0.04419195294746736,0.033150648309050124,
6794,9914,0,50,1,50.0,0.06076727710199381,0.022109343670632886,0.022109343670632886,
6794,9914,1,1,1,1.0,0.06076727710199381,0.04972597246357657,0.027616628792943798,
6794,9914,1,2,1,2.0,0.06076727710199381,0.06076727710199381,0.04419195294746736,
6794,9914,1,3,1,3.0,0.06076727710199381,0.04419195294746736,0.038684667825159336,
6794,9914,1,5,1,5.0,0.06076727710199381,0.04419195294746736,0.022109343670632886,
6794,9914,1,8,1,8.0,0.06076727710199381,0.04419195294746736,0.038684667825159336,
6794,9914,1,13,1,13.0,0.06076727710199381,0.04419195294746736,0.04419195294746736,
6794,9914,1,20,1,20.0,0.06076727710199381,0.04972597246357657,0.033150648309050124,
6794,9914,1,35,1,35.0,0.06076727710199381,0.038684667825159336,0.033150648309050124,
6794,9914,1,50,1,50.0,0.06076727710199381,0.038684667825159336,0.033150648309050124,
6794,9914,2,2,1,2.0,0.04419195294746736,0.04419195294746736,0.022109343670632886,
6794,9914,2,1,1,1.0,0.04419195294746736,0.04419195294746736,0.027616628792943798,
6794,9914,2,3,1,3.0,0.04419195294746736,0.033150648309050124,0.022109343670632886,
6794,9914,2,5,1,5.0,0.04419195294746736,0.04419195294746736,0.033150648309050124,
6794,9914,2,8,1,8.0,0.04419195294746736,0.04419195294746736,0.04419195294746736,
6794,9914,2,13,1,13.0,0.04419195294746736,0.04419195294746736,0.027616628792943798,
6794,9914,2,20,1,20.0,0.04419195294746736,0.04419195294746736,0.027616628792943798,
6794,9914,2,35,1,35.0,0.04419195294746736,0.04419195294746736,0.04419195294746736,
6794,9914,2,50,1,50.0,0.04419195294746736,0.038684667825159336,0.027616628792943798,
6794,9914,3,1,1,1.0,0.0828766207726237,0.033150648309050124,0.033150648309050124,
6794,9914,3,2,1,2.0,0.0828766207726237,0.033150648309050124,0.027616628792943798,
6794,9914,3,3,1,3.0,0.0828766207726237,0.07734260125651737,0.04419195294746736,
6794,9914,3,5,1,5.0,0.0828766207726237,0.06076727710199381,0.033150648309050124,
6794,9914,3,8,1,8.0,0.0828766207726237,0.06076727710199381,0.027616628792943798,
6794,9914,3,20,1,20.0,0.0828766207726237,0.0828766207726237,0.027616628792943798,
6794,9914,3,13,1,13.0,0.0828766207726237,0.027616628792943798,0.027616628792943798,
6794,9914,3,35,1,35.0,0.0828766207726237,0.033150648309050124,0.033150648309050124,
6794,9914,3,50,1,50.0,0.0828766207726237,0.06630129661810014,0.027616628792943798,
6794,9914,4,1,1,1.0,0.038684667825159336,0.038684667825159336,0.038684667825159336,
6794,9914,4,2,1,2.0,0.038684667825159336,0.038684667825159336,0.027616628792943798,
6794,9914,4,3,1,3.0,0.038684667825159336,0.038684667825159336,0.027616628792943798,
6794,9914,4,5,1,5.0,0.038684667825159336,0.038684667825159336,0.027616628792943798,
6794,9914,4,8,1,8.0,0.038684667825159336,0.038684667825159336,0.033150648309050124,
6794,9914,4,13,1,13.0,0.038684667825159336,0.033150648309050124,0.033150648309050124,
6794,9914,4,35,1,35.0,0.038684667825159336,0.038684667825159336,0.027616628792943798,
6794,9914,4,20,1,20.0,0.038684667825159336,0.038684667825159336,0.038684667825159336,
6794,9914,4,50,1,50.0,0.038684667825159336,0.033150648309050124,0.022109343670632886,
6794,31,0,1,1,1.0,0.0625,0.0625,0.0625,
6794,31,0,2,1,2.0,0.0625,0.0625,0.0625,
6794,31,0,3,1,3.0,0.0625,0.0625,0.0625,
6794,31,0,5,1,5.0,0.0625,0.0625,0.0625,
6794,31,0,8,1,8.0,0.0625,0.0625,0.0625,
6794,31,0,13,1,13.0,0.0625,0.0625,0.0625,
6794,31,0,20,1,20.0,0.0625,0.0625,0.0625,
6794,31,0,35,1,35.0,0.0625,0.0625,0.05625000000000002,
6794,31,0,50,1,50.0,0.0625,0.0625,0.0625,
6794,31,1,1,1,1.0,0.10625000000000007,0.08125000000000004,0.08125000000000004,
6794,31,1,2,1,2.0,0.10625000000000007,0.08125000000000004,0.07500000000000007,
6794,31,1,3,1,3.0,0.10625000000000007,0.08125000000000004,0.04375000000000007,
6794,31,1,5,1,5.0,0.10625000000000007,0.10000000000000009,0.10000000000000009,
6794,31,1,8,1,8.0,0.10625000000000007,0.10000000000000009,0.050000000000000044,
6794,31,1,13,1,13.0,0.10625000000000007,0.06875000000000009,0.05625000000000002,
6794,31,1,20,1,20.0,0.10625000000000007,0.07500000000000007,0.0625,
6794,31,1,35,1,35.0,0.10625000000000007,0.10625000000000007,0.10000000000000009,
6794,31,1,50,1,50.0,0.10625000000000007,0.08750000000000002,0.08125000000000004,
6794,31,2,2,1,2.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,1,1,1.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,3,1,3.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,5,1,5.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,8,1,8.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,20,1,20.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,13,1,13.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,35,1,35.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,2,50,1,50.0,0.04375000000000007,0.04375000000000007,0.04375000000000007,
6794,31,3,1,1,1.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,3,1,3.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,2,1,2.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,8,1,8.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,5,1,5.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,13,1,13.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,20,1,20.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,3,35,1,35.0,0.06875000000000009,0.06875000000000009,0.05625000000000002,
6794,31,3,50,1,50.0,0.06875000000000009,0.06875000000000009,0.06875000000000009,
6794,31,4,1,1,1.0,0.08125000000000004,0.08125000000000004,0.08125000000000004,
6794,31,4,2,1,2.0,0.08125000000000004,0.08125000000000004,0.08125000000000004,
6794,31,4,3,1,3.0,0.08125000000000004,0.08125000000000004,0.04375000000000007,
6794,31,4,5,1,5.0,0.08125000000000004,0.08125000000000004,0.08125000000000004,
7607,14965,0,1,1,1.0,0.028976302941293497,0.028976302941293497,0.028976302941293497,
6794,31,4,8,1,8.0,0.08125000000000004,0.08125000000000004,0.06875000000000009,
7607,14965,0,2,1,2.0,0.028976302941293497,0.009645536458539827,0.009645536458539827,
6794,31,4,13,1,13.0,0.08125000000000004,0.08125000000000004,0.08125000000000004,
6794,31,4,35,1,35.0,0.08125000000000004,0.08125000000000004,0.08125000000000004,
6794,31,4,20,1,20.0,0.08125000000000004,0.07500000000000007,0.07500000000000007,
7607,14965,0,3,1,3.0,0.028976302941293497,0.028976302941293497,0.021950541817172486,
7607,14965,0,5,1,5.0,0.028976302941293497,0.027190092486009898,0.0236970587067864,
6794,31,4,50,1,50.0,0.08125000000000004,0.08125000000000004,0.08125000000000004,
7607,14965,0,8,1,8.0,0.028976302941293497,0.014051522248242132,0.009645536458539827,
7607,14965,0,13,1,13.0,0.028976302941293497,0.024570317151591192,0.013178263803437451,
7607,14965,0,20,1,20.0,0.028976302941293497,0.015798039137856157,0.009645536458539827,
7607,14965,0,35,1,35.0,0.028976302941293497,0.028976302941293497,0.028976302941293497,
7607,14965,0,50,1,50.0,0.028976302941293497,0.011392053348153741,0.011392053348153741,
7607,14965,1,3,1,3.0,0.04036835628944724,0.0236970587067864,0.022823800261977167,
