ss,task,seed,K,regret,mean_cand
5891,3899,1,full,0.062230708142540725,2572.5
5891,3899,2,50,0.016305357957521527,50.0
5891,3899,2,100,0.038587939104134605,100.0
5891,3899,2,250,0.016305357957521527,250.0
5891,3899,2,500,0.010053562678472017,500.0
5891,3899,2,1000,0.2665757058614805,1000.0
5891,3899,2,2000,0.12798861159454555,2000.0
5891,3899,2,4000,0.19239477552675588,2572.5
5891,3899,2,8000,0.19239477552675588,2572.5
5891,3899,2,16000,0.19239477552675588,2572.5
5891,3899,2,full,0.19239477552675588,2572.5
5891,3899,3,50,0.0032610715915043498,50.0
5891,3899,3,100,0.026358920635993544,100.0
5891,3899,3,250,0.10733656624368504,250.0
5891,3899,3,500,0.0032610715915043498,500.0
5891,3899,3,1000,0.0010898399878342957,1000.0
5891,3899,3,2000,0.19266512343071507,2000.0
5891,3899,3,4000,0.02092661744081925,2572.5
5891,3899,3,8000,0.02092661744081925,2572.5
5891,3899,3,16000,0.02092661744081925,2572.5
5891,3899,3,full,0.02092661744081925,2572.5
5891,3899,4,50,0.005706875285132473,50.0
5891,3899,4,100,0.0038059915854216086,100.0
5891,3899,4,250,0.009512866870554193,250.0
5891,3899,4,500,0.026358920635993544,500.0
5891,3899,4,1000,0.010053562678472017,1000.0
5891,3899,4,2000,0.007337411080884704,2000.0
5891,3899,4,4000,0.0032610715915043498,2572.5
5891,3899,4,8000,0.0032610715915043498,2572.5
5891,3899,4,16000,0.0032610715915043498,2572.5
5891,3899,4,full,0.0032610715915043498,2572.5
5891,6566,0,50,0.028664778403280966,50.0
5891,6566,0,100,0.0,100.0
5891,6566,0,250,0.025080212018286807,250.0
5891,6566,0,500,0.014338265539976747,500.0
5891,6566,0,1000,0.0,1000.0
5891,6566,0,2000,0.05017217671324603,2000.0
5891,6566,0,4000,0.028664778403280966,2764.5
5891,6566,0,8000,0.028664778403280966,2764.5
5891,6566,0,16000,0.028664778403280966,2764.5
5891,6566,0,full,0.028664778403280966,2764.5
5891,6566,1,50,0.035833911173269284,50.0
5891,6566,1,100,0.032249344788275125,100.0
5891,6566,1,250,0.028664778403280966,250.0
5891,6566,1,500,0.007169132769988318,500.0
5891,6566,1,1000,0.028664778403280966,1000.0
5891,6566,1,2000,0.028664778403280966,2000.0
5891,6566,1,4000,0.028664778403280966,2764.5
5891,6566,1,8000,0.028664778403280966,2764.5
5891,6566,1,16000,0.028664778403280966,2764.5
5891,6566,1,full,0.028664778403280966,2764.5
5891,6566,2,50,0.017922831924970906,50.0
5891,6566,2,100,0.04300304394325771,100.0
5891,6566,2,250,0.014338265539976747,250.0
5891,6566,2,500,0.017922831924970906,500.0
5891,6566,2,1000,0.014338265539976747,1000.0
5891,6566,2,2000,0.007169132769988318,2000.0
5891,6566,2,4000,0.007169132769988318,2764.5
5891,6566,2,8000,0.007169132769988318,2764.5
5891,6566,2,16000,0.007169132769988318,2764.5
5891,6566,2,full,0.007169132769988318,2764.5
5891,6566,3,50,0.028664778403280966,50.0
5891,6566,3,100,0.007169132769988318,100.0
5891,6566,3,250,0.017922831924970906,250.0
5891,6566,3,500,0.017922831924970906,500.0
5891,6566,3,1000,0.032249344788275125,1000.0
5891,6566,3,2000,0.007169132769988318,2000.0
5891,6566,3,4000,0.028664778403280966,2764.5
5891,6566,3,8000,0.028664778403280966,2764.5
5891,6566,3,16000,0.028664778403280966,2764.5
5891,6566,3,full,0.028664778403280966,2764.5
5891,6566,4,50,0.007169132769988318,50.0
5891,6566,4,100,0.017922831924970906,100.0
5891,6566,4,250,0.028664778403280966,250.0
5891,6566,4,500,0.007169132769988318,500.0
5891,6566,4,1000,0.0,1000.0
5891,6566,4,2000,0.0,2000.0
5891,6566,4,4000,0.0,2764.5
5891,6566,4,8000,0.0,2764.5
5891,6566,4,16000,0.0,2764.5
5891,6566,4,full,0.0,2764.5
5891,9980,0,50,0.09091355358106923,50.0
5891,9980,0,100,0.09091355358106923,100.0
5891,9980,0,250,0.09091355358106923,250.0
5891,9980,0,500,0.09091355358106923,500.0
5891,9980,0,1000,0.09091355358106923,1000.0
5891,9980,0,2000,0.09091355358106923,2000.0
5891,9980,0,4000,0.09091355358106923,2928.5
5891,9980,0,8000,0.09091355358106923,2928.5
5891,9980,0,16000,0.09091355358106923,2928.5
5891,9980,0,full,0.09091355358106923,2928.5
5891,9980,1,50,0.09091355358106923,50.0
5891,9980,1,100,0.09091355358106923,100.0
5891,9980,1,250,0.09091355358106923,250.0
5891,9980,1,500,0.09091355358106923,500.0
5891,9980,1,1000,0.09091355358106923,1000.0
5891,9980,1,2000,0.09091355358106923,2000.0
5891,9980,1,4000,0.09091355358106923,2928.5
5891,9980,1,8000,0.09091355358106923,2928.5
5891,9980,1,16000,0.09091355358106923,2928.5
5891,9980,1,full,0.09091355358106923,2928.5
5891,9980,2,50,0.09091355358106923,50.0
5891,9980,2,100,0.09091355358106923,100.0
5891,9980,2,250,0.09091355358106923,250.0
5891,9980,2,500,0.09091355358106923,500.0
5891,9980,2,1000,0.09091355358106923,1000.0
5891,9980,2,2000,0.09091355358106923,2000.0
5891,9980,2,4000,0.09091355358106923,2928.5
5891,9980,2,8000,0.09091355358106923,2928.5
5891,9980,2,16000,0.09091355358106923,2928.5
5891,9980,2,full,0.09091355358106923,2928.5
5891,9980,3,50,0.09091355358106923,50.0
5891,9980,3,100,0.09091355358106923,100.0
5891,9980,3,250,0.09091355358106923,250.0
5891,9980,3,500,0.09091355358106923,500.0
5891,9980,3,1000,0.09091355358106923,1000.0
5891,9980,3,2000,0.09091355358106923,2000.0
5891,9980,3,4000,0.0,2928.5
5891,9980,3,8000,0.0,2928.5
5891,9980,3,16000,0.0,2928.5
5891,9980,3,full,0.0,2928.5
5891,9980,4,50,0.09091355358106923,50.0
5891,9980,4,100,0.09091355358106923,100.0
5891,9980,4,250,0.09091355358106923,250.0
5891,9980,4,500,0.09091355358106923,500.0
5891,9980,4,1000,0.09091355358106923,1000.0
5891,9980,4,2000,0.09091355358106923,2000.0
5891,9980,4,4000,0.09091355358106923,2928.5
5891,9980,4,8000,0.09091355358106923,2928.5
5891,9980,4,16000,0.09091355358106923,2928.5
5891,9980,4,full,0.09091355358106923,2928.5
5891,3891,0,50,0.008113095614942,50.0
5891,3891,0,100,0.010819024036804348,100.0
5891,3891,0,250,0.009466324869565668,250.0
5891,3891,0,500,0.010819024036804348,500.0
5891,3891,0,1000,0.009466059825873119,1000.0
5891,3891,0,2000,0.009466059825873119,2000.0
5891,3891,0,4000,0.022313357766413078,3068.5
5891,3891,0,8000,0.022313357766413078,3068.5
5891,3891,0,16000,0.022313357766413078,3068.5
5891,3891,0,full,0.022313357766413078,3068.5
5891,3891,1,50,0.001352964210931007,50.0
5891,3891,1,100,0.008113095614942,100.0
5891,3891,1,250,0.004734202325597736,250.0
5891,3891,1,500,0.001352964210931007,500.0
5891,3891,1,1000,0.0020282739037355,1000.0
5891,3891,1,2000,0.001352964210931007,2000.0
5891,3891,1,4000,0.001352964210931007,3068.5
5891,3891,1,8000,0.001352964210931007,3068.5
5891,3891,1,16000,0.001352964210931007,3068.5
5891,3891,1,full,0.001352964210931007,3068.5
5891,3891,2,50,0.008113095614942,50.0
5891,3891,2,100,0.009466324869565668,100.0
5891,3891,2,250,0.1223811232182257,250.0
5891,3891,2,500,0.008113095614942,500.0
5891,3891,2,1000,0.008113095614942,1000.0
5891,3891,2,2000,0.009466059825873119,2000.0
5891,3891,2,4000,0.003381238114666507,3068.5
5891,3891,2,8000,0.003381238114666507,3068.5
5891,3891,2,16000,0.003381238114666507,3068.5
5891,3891,2,full,0.003381238114666507,3068.5
5891,3891,3,50,0.12373174260383457,50.0
5891,3891,3,100,0.1244093971219612,100.0
5891,3891,3,250,0.003381238114666507,250.0
5891,3891,3,500,0.002705928421862236,500.0
5891,3891,3,1000,0.12576001650757007,1000.0
5891,3891,3,2000,0.008113095614942,2000.0
5891,3891,3,4000,0.1250847068147658,3068.5
5891,3891,3,8000,0.1250847068147658,3068.5
5891,3891,3,16000,0.1250847068147658,3068.5
5891,3891,3,full,0.1250847068147658,3068.5
5891,3891,4,50,0.008113095614942,50.0
5891,3891,4,100,0.007437785922137619,100.0
5891,3891,4,250,0.009466324869565668,250.0
5891,3891,4,500,0.0020282739037355,500.0
5891,3891,4,1000,0.008113095614942,1000.0
5891,3891,4,2000,0.008114061131251349,2000.0
5891,3891,4,4000,0.009466324869565668,3068.5
5891,3891,4,8000,0.009466324869565668,3068.5
5891,3891,4,16000,0.009466324869565668,3068.5
5891,3891,4,full,0.009466324869565668,3068.5
5891,3492,0,50,0.0,50.0
5891,3492,0,100,0.0,100.0
5891,3492,0,250,0.0,250.0
5891,3492,0,500,0.10942208146662236,500.0
5891,3492,0,1000,0.0,1000.0
5891,3492,0,2000,0.0,2000.0
5891,3492,0,4000,0.0,3302.5
5891,3492,0,8000,0.0,3302.5
5891,3492,0,16000,0.0,3302.5
5891,3492,0,full,0.0,3302.5
5891,3492,1,50,0.0,50.0
5891,3492,1,100,0.0,100.0
5891,3492,1,250,0.0,250.0
5891,3492,1,500,0.0,500.0
5891,3492,1,1000,0.0,1000.0
5891,3492,1,2000,0.0,2000.0
5891,3492,1,4000,0.0,3302.5
5891,3492,1,8000,0.0,3302.5
5891,3492,1,16000,0.0,3302.5
5891,3492,1,full,0.0,3302.5
5891,3492,2,50,0.0,50.0
5891,3492,2,100,0.0,100.0
5891,3492,2,250,0.14589667194500178,250.0
5891,3492,2,500,0.27051664027499167,500.0
5891,3492,2,1000,0.0,1000.0
5891,3492,2,2000,0.0,2000.0
5891,3492,2,4000,0.07598774434832278,3302.5
5891,3492,2,8000,0.07598774434832278,3302.5
5891,3492,2,16000,0.07598774434832278,3302.5
5891,3492,2,full,0.07598774434832278,3302.5
5891,3492,3,50,0.0,50.0
5891,3492,3,100,0.0,100.0
5891,3492,3,250,0.0,250.0
5891,3492,3,500,0.0,500.0
5891,3492,3,1000,0.0,1000.0
5891,3492,3,2000,0.0,2000.0
5891,3492,3,4000,0.0,3302.5
5891,3492,3,8000,0.0,3302.5
5891,3492,3,16000,0.0,3302.5
5891,3492,3,full,0.0,3302.5
5891,3492,4,50,0.0,50.0
5891,3492,4,100,0.0,100.0
5891,3492,4,250,0.0,250.0
5891,3492,4,500,0.018236450254931702,500.0
5891,3492,4,1000,0.17325219231165723,1000.0
5891,3492,4,2000,0.0,2000.0
5891,3492,4,4000,0.0,3302.5
5891,3492,4,8000,0.0,3302.5
5891,3492,4,16000,0.0,3302.5
5891,3492,4,full,0.0,3302.5
5636,146064,0,50,0.2400008896005692,50.0
5636,146064,0,100,0.14800062272039838,100.0
5636,146064,0,250,0.2519993772796014,250.0
5636,146064,0,500,0.14399964415977207,500.0
5636,146064,0,1000,0.2079997331198291,1000.0
5636,146064,0,2000,0.14399964415977207,2000.0
5636,146064,0,4000,0.12800017792011387,4000.0
5636,146064,0,8000,0.09999999999999998,8000.0
5636,146064,0,16000,0.235999911039943,16000.0
5636,146064,0,full,0.2519993772796014,43826.5
5636,146064,1,50,0.18799928831954438,50.0
5636,146064,1,100,0.4439996441597721,100.0
5636,146064,1,250,0.14800062272039838,250.0
5636,146064,1,500,0.4439996441597721,500.0
5636,146064,1,1000,0.24800062272039836,1000.0
5636,146064,1,2000,0.2519993772796014,2000.0
5636,146064,1,4000,0.10799973311982913,4000.0
5636,146064,1,8000,0.09999999999999998,8000.0
5636,146064,1,16000,0.14399964415977207,16000.0
5636,146064,1,full,0.4439996441597721,43826.5
5636,146064,2,50,0.2039987545592029,50.0
5636,146064,2,100,0.24399964415977204,100.0
5636,146064,2,250,0.0,250.0
5636,146064,2,500,0.24399964415977204,500.0
5636,146064,2,1000,0.24399964415977204,1000.0
5636,146064,2,2000,0.2079997331198291,2000.0
5636,146064,2,4000,0.09999999999999998,4000.0
5636,146064,2,8000,0.1760008006405125,8000.0
5636,146064,2,16000,0.0,16000.0
5636,146064,2,full,0.0,43826.5
5636,146064,3,50,0.2640000889600568,50.0
5636,146064,3,100,0.2679988435192596,100.0
5636,146064,3,250,0.4439996441597721,250.0
5636,146064,3,500,0.4439996441597721,500.0
5636,146064,3,1000,0.0,1000.0
5636,146064,3,2000,0.4439996441597721,2000.0
5636,146064,3,4000,0.4439996441597721,4000.0
5636,146064,3,8000,0.4439996441597721,8000.0
5636,146064,3,16000,0.24800062272039836,16000.0
5636,146064,3,full,0.0,43826.5
5636,146064,4,50,0.2799995551997153,50.0
5636,146064,4,100,0.2519993772796014,100.0
5636,146064,4,250,0.4439996441597721,250.0
5636,146064,4,500,0.2840005337603416,500.0
5636,146064,4,1000,0.4439996441597721,1000.0
5636,146064,4,2000,0.2519993772796014,2000.0
5636,146064,4,4000,0.4439996441597721,4000.0
5636,146064,4,8000,0.13999866559914587,8000.0
5636,146064,4,16000,0.24800062272039836,16000.0
5636,146064,4,full,0.27600080064051247,43826.5
5636,145804,0,50,0.06028271216151493,50.0
5636,145804,0,100,0.0851058047376877,100.0
5636,145804,0,250,0.06028271216151493,250.0
5636,145804,0,500,0.0,500.0
5636,145804,0,1000,0.6560267424914136,1000.0
5636,145804,0,2000,0.12056542432302975,2000.0
5636,145804,0,4000,0.09928897313860774,4000.0
5636,145804,0,8000,0.836878276142042,8000.0
5636,145804,0,16000,0.11347553870561167,16000.0
5636,145804,0,full,0.836878276142042,46481.5
5636,145804,1,50,0.07446588056243497,50.0
5636,145804,1,100,0.08155916334593694,100.0
5636,145804,1,250,0.5070915842004599,250.0
5636,145804,1,500,0.046099543760594774,500.0
5636,145804,1,1000,0.007089885617417746,1000.0
5636,145804,1,2000,0.836878276142042,2000.0
5636,145804,1,4000,0.04964618515234598,4000.0
5636,145804,1,8000,0.056736070769763725,8000.0
5636,145804,1,16000,0.20567462622680166,16000.0
5636,145804,1,full,0.046099543760594774,46481.5
5636,145804,2,50,0.1063822559221097,50.0
5636,145804,2,100,0.0851058047376877,100.0
5636,145804,2,250,0.18085153365062845,250.0
5636,145804,2,500,0.07092263633676799,500.0
5636,145804,2,1000,0.07446588056243497,1000.0
5636,145804,2,2000,0.9929067172164977,2000.0
5636,145804,2,4000,0.04964618515234598,4000.0
5636,145804,2,8000,0.836878276142042,8000.0
5636,145804,2,16000,0.14893515829095372,16000.0
5636,145804,2,full,0.7021262862520083,46481.5
5636,145804,3,50,0.1241120657147805,50.0
5636,145804,3,100,0.836878276142042,100.0
5636,145804,3,250,0.014183168400920043,250.0
5636,145804,3,500,0.053189429378012965,500.0
5636,145804,3,1000,0.007089885617417746,1000.0
5636,145804,3,2000,0.0,2000.0
5636,145804,3,4000,0.1063822559221097,4000.0
5636,145804,3,8000,0.08865244612943879,8000.0
5636,145804,3,16000,0.2624106969965654,16000.0
5636,145804,3,full,0.16311832669187376,46481.5
5636,145804,4,50,0.11347553870561167,50.0
5636,145804,4,100,0.06737599494501678,100.0
5636,145804,4,250,0.11702218009736276,250.0
5636,145804,4,500,0.14893515829095372,500.0
5636,145804,4,1000,0.028366336801839753,1000.0
5636,145804,4,2000,0.836878276142042,2000.0
5636,145804,4,4000,0.03545961958534205,4000.0
5636,145804,4,8000,0.15602844107445568,8000.0
5636,145804,4,16000,0.07801252195418573,16000.0
5636,145804,4,full,0.06028271216151493,46481.5
5636,9914,0,50,0.36665949782246476,50.0
5636,9914,0,100,0.21111350072584512,100.0
5636,9914,0,250,0.12221087155223509,250.0
5636,9914,0,500,0.21667831603849808,500.0
5636,9914,0,1000,0.20001075326630435,1000.0
5636,9914,0,2000,0.36665949782246476,2000.0
5636,9914,0,4000,0.022232378084843796,4000.0
5636,9914,0,8000,0.08333781386096284,8000.0
5636,9914,0,16000,0.21111350072584512,16000.0
5636,9914,0,full,0.34999193505027104,49653.5
5636,9914,1,50,0.3055540620463487,50.0
5636,9914,1,100,0.15000806494972896,100.0
5636,9914,1,250,0.1666756277219228,250.0
5636,9914,1,500,0.36665949782246476,500.0
5636,9914,1,1000,0.061105435776119044,1000.0
5636,9914,1,2000,0.20001075326630435,2000.0
5636,9914,1,4000,0.15000806494972896,4000.0
5636,9914,1,8000,0.36665949782246476,8000.0
5636,9914,1,16000,0.24444862627022967,16000.0
5636,9914,1,full,0.10000537663315368,49653.5
5636,9914,2,50,0.36665949782246476,50.0
5636,9914,2,100,0.1888811226410042,100.0
5636,9914,2,250,0.03333512554438456,250.0
5636,9914,2,500,0.15000806494972896,500.0
5636,9914,2,1000,0.03333512554438456,1000.0
5636,9914,2,2000,0.34999193505027104,2000.0
5636,9914,2,4000,0.03333512554438456,4000.0
5636,9914,2,8000,0.36665949782246476,8000.0
5636,9914,2,16000,0.32222162481853944,16000.0
5636,9914,2,full,0.08887574600785053,49653.5
5636,9914,3,50,0.03333512554438456,50.0
5636,9914,3,100,0.17221355986881048,100.0
5636,9914,3,250,0.08333781386096284,250.0
5636,9914,3,500,0.03333512554438456,500.0
5636,9914,3,1000,0.10554330878004436,1000.0
5636,9914,3,2000,0.36665949782246476,2000.0
5636,9914,3,4000,0.36665949782246476,4000.0
5636,9914,3,8000,0.36665949782246476,8000.0
5636,9914,3,16000,0.27778375181461423,16000.0
5636,9914,3,full,0.061105435776119044,49653.5
5636,9914,4,50,0.055567503629228354,50.0
5636,9914,4,100,0.36665949782246476,100.0
5636,9914,4,250,0.055567503629228354,250.0
5636,9914,4,500,0.36665949782246476,500.0
5636,9914,4,1000,0.0944405613205036,1000.0
5636,9914,4,2000,0.29445131458680796,2000.0
5636,9914,4,4000,0.18334319049411352,4000.0
5636,9914,4,8000,0.061105435776119044,8000.0
5636,9914,4,16000,0.36665949782246476,16000.0
5636,9914,4,full,0.36665949782246476,49653.5
5636,146065,0,50,0.4413137326824865,50.0
5636,146065,0,100,0.539905758866849,100.0
5636,146065,0,250,0.8450692700544568,250.0
5636,146065,0,500,0.75117237098276,500.0
5636,146065,0,1000,0.8450692700544568,1000.0
5636,146065,0,2000,0.8450692700544568,2000.0
5636,146065,0,4000,0.8450692700544568,4000.0
5636,146065,0,8000,0.8450692700544568,8000.0
5636,146065,0,16000,0.8450692700544568,16000.0
5636,146065,0,full,0.8450692700544568,50494.5
5636,146065,1,50,0.8450692700544568,50.0
5636,146065,1,100,0.8450692700544568,100.0
5636,146065,1,250,0.8450692700544568,250.0
5636,146065,1,500,0.3004683840749416,500.0
5636,146065,1,1000,0.8450692700544568,1000.0
5636,146065,1,2000,0.8450692700544568,2000.0
5636,146065,1,4000,0.3098586383002738,4000.0
5636,146065,1,8000,0.8450692700544568,8000.0
5636,146065,1,16000,0.502347563556333,16000.0
5636,146065,1,full,0.8450692700544568,50494.5
5636,146065,2,50,0.7887305662932763,50.0
5636,146065,2,100,0.3755875962867865,100.0
5636,146065,2,250,0.3286391467509383,250.0
5636,146065,2,500,0.22535199345390933,500.0
5636,146065,2,1000,0.6666657261363955,1000.0
5636,146065,2,2000,0.01878050845066448,2000.0
5636,146065,2,4000,0.7652577523207584,4000.0
5636,146065,2,8000,0.17370841680539473,8000.0
5636,146065,2,16000,0.1314550943822127,16000.0
5636,146065,2,full,0.7887305662932763,50494.5
5636,146065,3,50,0.4272311729353008,50.0
5636,146065,3,100,0.0,100.0
5636,146065,3,250,0.07042408509917875,250.0
5636,146065,3,500,0.5070426906689991,500.0
5636,146065,3,1000,0.1830986710307273,1000.0
5636,146065,3,2000,0.21126661211591102,2000.0
5636,146065,3,4000,0.3004683840749416,4000.0
5636,146065,3,8000,0.5070426906689991,8000.0
5636,146065,3,16000,0.5070426906689991,16000.0
5636,146065,3,full,0.01878050845066448,50494.5
5636,146065,4,50,0.3004683840749416,50.0
5636,146065,4,100,0.41314579159730247,100.0
5636,146065,4,250,0.8450692700544568,250.0
5636,146065,4,500,0.8450692700544568,500.0
5636,146065,4,1000,0.09389689907169674,1000.0
5636,146065,4,2000,0.8450692700544568,2000.0
5636,146065,4,4000,0.8450692700544568,4000.0
5636,146065,4,8000,0.8450692700544568,8000.0
5636,146065,4,16000,0.3004683840749416,16000.0
5636,146065,4,full,0.8450692700544568,50494.5
5636,10101,0,50,0.11627178791357762,50.0
5636,10101,0,100,0.11627178791357762,100.0
5636,10101,0,250,0.11627178791357762,250.0
5636,10101,0,500,0.6279094040288062,500.0
5636,10101,0,1000,0.6279094040288062,1000.0
5636,10101,0,2000,0.11627178791357762,2000.0
5636,10101,0,4000,0.11627178791357762,4000.0
5636,10101,0,8000,0.11627178791357762,8000.0
5636,10101,0,16000,0.6279094040288062,16000.0
5636,10101,0,full,0.6279094040288062,69143.5
5636,10101,1,50,0.6279094040288062,50.0
5636,10101,1,100,0.11627178791357762,100.0
5636,10101,1,250,0.11627178791357762,250.0
5636,10101,1,500,0.6279094040288062,500.0
5636,10101,1,1000,0.186045297985595,1000.0
5636,10101,1,2000,0.0697561145322333,2000.0
5636,10101,1,4000,0.6279094040288062,4000.0
5636,10101,1,8000,0.6279094040288062,8000.0
5636,10101,1,16000,0.6279094040288062,16000.0
5636,10101,1,full,0.11627178791357762,69143.5
5636,10101,2,50,0.6279094040288062,50.0
5636,10101,2,100,0.11627178791357762,100.0
5636,10101,2,250,0.6279094040288062,250.0
5636,10101,2,500,0.11627178791357762,500.0
5636,10101,2,1000,0.6279094040288062,1000.0
5636,10101,2,2000,0.11627178791357762,2000.0
5636,10101,2,4000,0.11627178791357762,4000.0
5636,10101,2,8000,0.6279094040288062,8000.0
5636,10101,2,16000,0.6279094040288062,16000.0
5636,10101,2,full,0.6279094040288062,69143.5
5636,10101,3,50,0.6279094040288062,50.0
5636,10101,3,100,0.6279094040288062,100.0
5636,10101,3,250,0.6279094040288062,250.0
5636,10101,3,500,0.11627178791357762,500.0
5636,10101,3,1000,0.6279094040288062,1000.0
5636,10101,3,2000,0.6279094040288062,2000.0
5636,10101,3,4000,0.11627178791357762,4000.0
5636,10101,3,8000,0.6279094040288062,8000.0
5636,10101,3,16000,0.6279094040288062,16000.0
5636,10101,3,full,0.6279094040288062,69143.5
5636,10101,4,50,0.11627178791357762,50.0
5636,10101,4,100,0.11627178791357762,100.0
5636,10101,4,250,0.11627178791357762,250.0
5636,10101,4,500,0.11627178791357762,500.0
5636,10101,4,1000,0.11627178791357762,1000.0
5636,10101,4,2000,0.11627178791357762,2000.0
5636,10101,4,4000,0.11627178791357762,4000.0
5636,10101,4,8000,0.11627178791357762,8000.0
5636,10101,4,16000,0.11627178791357762,16000.0
5636,10101,4,full,0.11627178791357762,69143.5
5636,31,0,50,0.15517241379310343,50.0
5636,31,0,100,0.15517241379310343,100.0
5636,31,0,250,0.06896551724137934,250.0
5636,31,0,500,0.08620689655172409,500.0
5636,31,0,1000,0.27586206896551724,1000.0
5636,31,0,2000,0.9310344827586207,2000.0
5636,31,0,4000,0.22413793103448276,4000.0
5636,31,0,8000,0.06896551724137934,8000.0
5636,31,0,16000,0.15517241379310343,16000.0
5636,31,0,full,0.2586206896551724,79614.5
5636,31,1,50,0.15517241379310343,50.0
5636,31,1,100,0.1724137931034483,100.0
5636,31,1,250,0.13793103448275867,250.0
5636,31,1,500,0.13793103448275867,500.0
5636,31,1,1000,0.1724137931034483,1000.0
5636,31,1,2000,0.06896551724137934,2000.0
5636,31,1,4000,0.18965517241379315,4000.0
5636,31,1,8000,0.13793103448275867,8000.0
5636,31,1,16000,0.2586206896551724,16000.0
5636,31,1,full,0.2586206896551724,79614.5
5636,31,2,50,0.2586206896551724,50.0
5636,31,2,100,0.31034482758620685,100.0
5636,31,2,250,0.1724137931034483,250.0
5636,31,2,500,0.9310344827586207,500.0
5636,31,2,1000,0.10344827586206895,1000.0
5636,31,2,2000,0.9310344827586207,2000.0
5636,31,2,4000,0.08620689655172409,4000.0
5636,31,2,8000,0.9310344827586207,8000.0
5636,31,2,16000,0.43103448275862066,16000.0
5636,31,2,full,0.15517241379310343,79614.5
5636,31,3,50,0.9310344827586207,50.0
5636,31,3,100,0.2068965517241379,100.0
5636,31,3,250,0.1724137931034483,250.0
5636,31,3,500,0.3793103448275862,500.0
5636,31,3,1000,0.2068965517241379,1000.0
5636,31,3,2000,0.13793103448275867,2000.0
5636,31,3,4000,0.08620689655172409,4000.0
5636,31,3,8000,0.9310344827586207,8000.0
5636,31,3,16000,0.2586206896551724,16000.0
5636,31,3,full,0.9310344827586207,79614.5
5636,31,4,50,0.15517241379310343,50.0
5636,31,4,100,0.13793103448275867,100.0
5636,31,4,250,0.06896551724137934,250.0
5636,31,4,500,0.1724137931034483,500.0
5636,31,4,1000,0.15517241379310343,1000.0
5636,31,4,2000,0.15517241379310343,2000.0
5636,31,4,4000,0.1724137931034483,4000.0
5636,31,4,8000,0.18965517241379315,8000.0
5636,31,4,16000,0.15517241379310343,16000.0
5636,31,4,full,0.13793103448275867,79614.5
5859,9983,0,50,0.0,50.0
5859,9983,0,100,0.0958253404964362,100.0
5859,9983,0,250,0.0,250.0
5859,9983,0,500,0.0,500.0
5859,9983,0,1000,0.09683129181799588,1000.0
5859,9983,0,2000,0.0,2000.0
5859,9983,0,4000,0.0,2863.5
5859,9983,0,8000,0.0,2863.5
5859,9983,0,16000,0.0,2863.5
5859,9983,0,full,0.0,2863.5
5859,9983,1,50,0.09683129181799588,50.0
5859,9983,1,100,0.1267611693403552,100.0
5859,9983,1,250,0.5548292489394784,250.0
5859,9983,1,500,0.0,500.0
5859,9983,1,1000,0.0,1000.0
5859,9983,1,2000,0.0,2000.0
5859,9983,1,4000,0.2615699492531881,2863.5
5859,9983,1,8000,0.2615699492531881,2863.5
5859,9983,1,16000,0.2615699492531881,2863.5
5859,9983,1,full,0.2615699492531881,2863.5
5859,9983,2,50,0.9999985010051162,50.0
5859,9983,2,100,0.1267611693403552,100.0
5859,9983,2,250,0.9999985010051162,250.0
5859,9983,2,500,0.0,500.0
5859,9983,2,1000,0.0,1000.0
5859,9983,2,2000,0.0958253404964362,2000.0
5859,9983,2,4000,0.0,2863.5
5859,9983,2,8000,0.0,2863.5
5859,9983,2,16000,0.0,2863.5
5859,9983,2,full,0.0,2863.5
5859,9983,3,50,0.1267611693403552,50.0
5859,9983,3,100,0.09683129181799588,100.0
5859,9983,3,250,0.0,250.0
5859,9983,3,500,0.0,500.0
5859,9983,3,1000,0.0,1000.0
5859,9983,3,2000,0.0,2000.0
5859,9983,3,4000,0.0,2863.5
5859,9983,3,8000,0.0,2863.5
5859,9983,3,16000,0.0,2863.5
5859,9983,3,full,0.0,2863.5
5859,9983,4,50,0.0,50.0
5859,9983,4,100,0.19089339179574305,100.0
5859,9983,4,250,0.0,250.0
5859,9983,4,500,0.0,500.0
5859,9983,4,1000,0.0,1000.0
5859,9983,4,2000,0.0,2000.0
5859,9983,4,4000,0.0,2863.5
5859,9983,4,8000,0.0,2863.5
5859,9983,4,16000,0.0,2863.5
5859,9983,4,full,0.0,2863.5
5859,31,0,50,0.18181818181818177,50.0
5859,31,0,100,0.1636363636363637,100.0
5859,31,0,250,0.09090909090909094,250.0
5859,31,0,500,0.23636363636363633,500.0
5859,31,0,1000,0.18181818181818177,1000.0
5859,31,0,2000,0.054545454545454564,2000.0
5859,31,0,4000,0.18181818181818177,3005.5
5859,31,0,8000,0.18181818181818177,3005.5
5859,31,0,16000,0.18181818181818177,3005.5
5859,31,0,full,0.18181818181818177,3005.5
5859,31,1,50,0.9272727272727272,50.0
5859,31,1,100,0.23636363636363633,100.0
5859,31,1,250,0.12727272727272732,250.0
5859,31,1,500,0.19999999999999996,500.0
5859,31,1,1000,0.12727272727272732,1000.0
5859,31,1,2000,0.0,2000.0
5859,31,1,4000,0.12727272727272732,3005.5
5859,31,1,8000,0.12727272727272732,3005.5
5859,31,1,16000,0.12727272727272732,3005.5
5859,31,1,full,0.12727272727272732,3005.5
5859,31,2,50,0.9272727272727272,50.0
5859,31,2,100,0.1636363636363637,100.0
