ss,task,seed,step,K,over_pred,sigma_t
6794,3,2,21,250,0.0038623225834020225,0.06345902325831583
6794,3,2,21,500,-0.03204564490203543,0.06345902325831583
6794,3,2,21,1000,-0.002345303828529266,0.06345902325831583
6794,3,2,21,2000,-0.0014279260708585095,0.06345902325831583
6794,3,2,21,5000,-0.13839341557179907,0.06345902325831583
6794,3,2,22,50,-0.01947859247761985,0.05572489908689875
6794,3,2,22,100,-0.04870096025951609,0.05572489908689875
6794,3,2,22,250,-0.016390480432054377,0.05572489908689875
6794,3,2,22,500,-0.020651195529352018,0.05572489908689875
6794,3,2,22,1000,-0.04730433878439411,0.05572489908689875
6794,3,2,22,2000,-0.046651795952149744,0.05572489908689875
6794,3,2,22,5000,-0.016390480432054377,0.05572489908689875
6794,3,2,23,50,-0.006014749709170486,0.07792139973959826
6794,3,2,23,100,-0.01921379012721458,0.07792139973959826
6794,3,2,23,250,-0.018490136022866088,0.07792139973959826
6794,3,2,23,500,-0.04008659352835964,0.07792139973959826
6794,3,2,23,1000,-0.019998620122086308,0.07792139973959826
6794,3,2,23,2000,-0.01618623504676231,0.07792139973959826
6794,3,2,23,5000,-0.0170835791661631,0.07792139973959826
6794,3,2,24,50,0.028691394930179914,0.05389666895685226
6794,3,2,24,100,-0.012333294069573952,0.05389666895685226
6794,3,2,24,250,-0.019386893791878634,0.05389666895685226
6794,3,2,24,500,-0.009845539671685666,0.05389666895685226
6794,3,2,24,1000,-0.012537376579758397,0.05389666895685226
6794,3,2,24,2000,-0.020926226436532525,0.05389666895685226
6794,3,2,24,5000,-0.008134699538425383,0.05389666895685226
6794,146065,0,5,50,-0.05041769621297254,0.25452759496993815
6794,146065,0,5,100,-0.06528380500849174,0.25452759496993815
6794,146065,0,5,250,-0.036944364351723324,0.25452759496993815
6794,146065,0,5,500,-0.025240954895834777,0.25452759496993815
6794,146065,0,5,1000,-0.021192115773926767,0.25452759496993815
6794,146065,0,5,2000,0.5379542930103995,0.25452759496993815
6794,146065,0,5,5000,-0.0333386331396508,0.25452759496993815
6794,146065,0,6,50,-0.26878781339572044,0.25134200792340194
6794,146065,0,6,100,-0.3083883920098688,0.25134200792340194
6794,146065,0,6,250,-0.3074398255276385,0.25134200792340194
6794,146065,0,6,500,-0.29959622623375215,0.25134200792340194
6794,146065,0,6,1000,-0.30048160564209603,0.25134200792340194
6794,146065,0,6,2000,-0.24784913025387967,0.25134200792340194
6794,146065,0,6,5000,-0.30048160564209603,0.25134200792340194
6794,146065,0,7,50,0.527389885688424,0.24449171759216465
6794,146065,0,7,100,0.5657251640582794,0.24449171759216465
6794,146065,0,7,250,-0.03941109342988269,0.24449171759216465
6794,146065,0,7,500,-0.09608997474341963,0.24449171759216465
6794,146065,0,7,1000,0.527389885688424,0.24449171759216465
6794,146065,0,7,2000,0.531438724810332,0.24449171759216465
6794,146065,0,7,5000,0.527389885688424,0.24449171759216465
6794,146065,0,8,50,-0.2406380860353985,0.26306732891263146
6794,146065,0,8,100,-0.25797001146035636,0.26306732891263146
6794,146065,0,8,250,-0.2721419368731478,0.26306732891263146
6794,146065,0,8,500,-0.24569864069472647,0.26306732891263146
6794,146065,0,8,1000,-0.24974747981663448,0.26306732891263146
6794,146065,0,8,2000,-0.2537963189385425,0.26306732891263146
6794,146065,0,8,5000,-0.2537963189385425,0.26306732891263146
6794,146065,0,9,50,-0.2548710314563657,0.24897391243604214
6794,146065,0,9,100,-0.139550439556964,0.24897391243604214
6794,146065,0,9,250,-0.13777926253461248,0.24897391243604214
6794,146065,0,9,500,-0.13973950653556633,0.24897391243604214
6794,146065,0,9,1000,-0.14233386437848894,0.24897391243604214
6794,146065,0,9,2000,-0.1919920991065306,0.24897391243604214
6794,146065,0,9,5000,-0.19547084787168334,0.24897391243604214
6794,146065,0,10,50,-0.19667334122905678,0.24187183274242735
6794,146065,0,10,100,-0.1551113020156606,0.24187183274242735
6794,146065,0,10,250,-0.1517577107999868,0.24187183274242735
6794,146065,0,10,500,-0.2243165454934769,0.24187183274242735
6794,146065,0,10,1000,-0.180795440858724,0.24187183274242735
6794,146065,0,10,2000,-0.1869949216145721,0.24187183274242735
6794,146065,0,10,5000,-0.1558065499218948,0.24187183274242735
6794,146065,0,11,50,-0.16301907686954697,0.23687262757944708
6794,146065,0,11,100,-0.2148272688949886,0.23687262757944708
6794,146065,0,11,250,-0.1361957838177834,0.23687262757944708
6794,146065,0,11,500,-0.14644357143378606,0.23687262757944708
6794,146065,0,11,1000,-0.09223267381539868,0.23687262757944708
6794,146065,0,11,2000,-0.09431963413239564,0.23687262757944708
6794,146065,0,11,5000,-0.09223267381539868,0.23687262757944708
6794,146065,0,12,50,-0.16409485391087741,0.23226750898312934
6794,146065,0,12,100,-0.16150144653537202,0.23226750898312934
6794,146065,0,12,250,-0.11051392609652055,0.23226750898312934
6794,146065,0,12,500,-0.153403768291556,0.23226750898312934
6794,146065,0,12,1000,-0.18465258971195897,0.23226750898312934
6794,146065,0,12,2000,-0.18212366204602692,0.23226750898312934
6794,146065,0,12,5000,-0.015560824440000509,0.23226750898312934
6794,146065,0,13,50,-0.19616506927310695,0.23426088342366755
6794,146065,0,13,100,-0.19382547471665468,0.23426088342366755
6794,146065,0,13,250,-0.1620068670890702,0.23426088342366755
6794,146065,0,13,500,-0.2053377261656234,0.23426088342366755
6794,146065,0,13,1000,-0.17250736498192176,0.23426088342366755
6794,146065,0,13,2000,-0.2053377261656234,0.23426088342366755
6794,146065,0,13,5000,-0.19724248111839482,0.23426088342366755
6794,146065,0,14,50,-0.06787770662705472,0.2333147116638397
6794,146065,0,14,100,-0.16959691969478052,0.2333147116638397
6794,146065,0,14,250,-0.15270566898306992,0.2333147116638397
6794,146065,0,14,500,-0.12316597807203278,0.2333147116638397
6794,146065,0,14,1000,-0.1345508668871147,0.2333147116638397
6794,146065,0,14,2000,-0.13474065622095432,0.2333147116638397
6794,146065,0,14,5000,-0.16055029478176674,0.2333147116638397
6794,146065,0,15,50,0.040232411334315654,0.20053047816596808
6794,146065,0,15,100,0.044154306028000634,0.20053047816596808
6794,146065,0,15,250,-0.23968834097357095,0.20053047816596808
6794,146065,0,15,500,-0.2815031284825127,0.20053047816596808
6794,146065,0,15,1000,-0.2729631787401883,0.20053047816596808
6794,146065,0,15,2000,-0.2735957718342896,0.20053047816596808
6794,146065,0,15,5000,-0.2729631787401883,0.20053047816596808
6794,146065,0,16,50,0.06370230326388937,0.2061929066470849
6794,146065,0,16,100,-0.12550629498372257,0.2061929066470849
6794,146065,0,16,250,-0.20306261131874448,0.2061929066470849
6794,146065,0,16,500,-0.21387874043145494,0.2061929066470849
6794,146065,0,16,1000,-0.2055933258634205,0.2061929066470849
6794,146065,0,16,2000,-0.2534154856538734,0.2061929066470849
6794,146065,0,16,5000,-0.21387874043145494,0.2061929066470849
6794,146065,0,17,50,-0.12854140357728638,0.18870268402264206
6794,146065,0,17,100,-0.12145852038532146,0.18870268402264206
6794,146065,0,17,250,-0.13189510884904998,0.18870268402264206
6794,146065,0,17,500,-0.14227037315502933,0.18870268402264206
6794,146065,0,17,1000,-0.11588980782613378,0.18870268402264206
6794,146065,0,17,2000,-0.10254239388829745,0.18870268402264206
6794,146065,0,17,5000,-0.13411053434213682,0.18870268402264206
6794,146065,0,18,50,-0.013220773659187723,0.17153820708369708
6794,146065,0,18,100,-0.08875183402192899,0.17153820708369708
6794,146065,0,18,250,-0.06819322379082338,0.17153820708369708
6794,146065,0,18,500,-0.08824763006652414,0.17153820708369708
6794,146065,0,18,1000,-0.08438694547449843,0.17153820708369708
6794,146065,0,18,2000,-0.07426728086631573,0.17153820708369708
6794,146065,0,18,5000,-0.039474812765523115,0.17153820708369708
6794,146065,0,19,50,-0.0869168996452403,0.15223907463210204
6794,146065,0,19,100,-0.037006524920800254,0.15223907463210204
6794,146065,0,19,250,-0.12531707593033348,0.15223907463210204
6794,146065,0,19,500,-0.07508894093901974,0.15223907463210204
6794,146065,0,19,1000,-0.10545154653975186,0.15223907463210204
6794,146065,0,19,2000,-0.02353323107824734,0.15223907463210204
6794,146065,0,19,5000,-0.031058689918293858,0.15223907463210204
6794,146065,0,20,50,0.06389224467251575,0.17020484822519572
6794,146065,0,20,100,-0.0773024274785763,0.17020484822519572
6794,146065,0,20,250,-0.1825028605267387,0.17020484822519572
6794,146065,0,20,500,-0.13758829462117605,0.17020484822519572
6794,146065,0,20,1000,-0.11810470105746773,0.17020484822519572
6794,146065,0,20,2000,-0.17769475001338286,0.17020484822519572
6794,146065,0,20,5000,-0.03365502473344373,0.17020484822519572
6794,146065,0,21,50,-0.019420976770272658,0.1410866981313553
6794,146065,0,21,100,0.007147400920234137,0.1410866981313553
6794,146065,0,21,250,-0.022962380347558153,0.1410866981313553
6794,146065,0,21,500,-0.0787573269632249,0.1410866981313553
6794,146065,0,21,1000,-0.009930787723063661,0.1410866981313553
6794,146065,0,21,2000,-0.04687423962606707,0.1410866981313553
6794,146065,0,21,5000,-0.043585128119967065,0.1410866981313553
6794,146065,0,22,50,6.37193356395338e-05,0.14369020422449758
6794,146065,0,22,100,-0.030807690482795413,0.14369020422449758
6794,146065,0,22,250,0.006515986405730145,0.14369020422449758
6794,146065,0,22,500,-0.06142460314563747,0.14369020422449758
6794,146065,0,22,1000,-0.05092273657970514,0.14369020422449758
6794,146065,0,22,2000,-0.015940821313342735,0.14369020422449758
6794,146065,0,22,5000,0.005502788139139181,0.14369020422449758
6794,146065,0,23,50,-0.03346367663304073,0.13053367580491357
6794,146065,0,23,100,0.008160865317701993,0.13053367580491357
6794,146065,0,23,250,0.06566273735832684,0.13053367580491357
6794,146065,0,23,500,-0.1102600372400745,0.13053367580491357
6794,146065,0,23,1000,0.03276873287637838,0.13053367580491357
6794,146065,0,23,2000,-0.06129822899786419,0.13053367580491357
6794,146065,0,23,5000,-0.12474633925573453,0.13053367580491357
6794,146065,0,24,50,0.005567876147859807,0.11863205245074808
6794,146065,0,24,100,0.055288157388887704,0.11863205245074808
6794,146065,0,24,250,-0.08274256080558362,0.11863205245074808
6794,146065,0,24,500,-0.08837290167209355,0.11863205245074808
6794,146065,0,24,1000,-0.013284492994827923,0.11863205245074808
6794,146065,0,24,2000,-0.09805200562311822,0.11863205245074808
6794,146065,0,24,5000,-0.0899543273793022,0.11863205245074808
6794,146065,1,5,50,-0.25101046092042945,0.26242794813215575
6794,146065,1,5,100,-0.23076869850747683,0.26242794813215575
6794,146065,1,5,250,-0.25101046092042945,0.26242794813215575
6794,146065,1,5,500,-0.23076869850747683,0.26242794813215575
6794,146065,1,5,1000,-0.23076869850747683,0.26242794813215575
6794,146065,1,5,2000,-0.25101046092042945,0.26242794813215575
6794,146065,1,5,5000,-0.23076869850747683,0.26242794813215575
6794,146065,1,6,50,0.24481174053851507,0.24159779944839715
6794,146065,1,6,100,0.25993208035875065,0.24159779944839715
6794,146065,1,6,250,0.2870059166216525,0.24159779944839715
6794,146065,1,6,500,0.1881955140371111,0.24159779944839715
6794,146065,1,6,1000,0.45945070282883443,0.24159779944839715
6794,146065,1,6,2000,0.29750687073886445,0.24159779944839715
6794,146065,1,6,5000,0.3137022272264965,0.24159779944839715
6794,146065,1,7,50,0.1430930977512399,0.2083965396673923
6794,146065,1,7,100,0.023026479870165484,0.2083965396673923
6794,146065,1,7,250,-0.018597111613160133,0.2083965396673923
6794,146065,1,7,500,0.5938762981103802,0.2083965396673923
6794,146065,1,7,1000,0.007086609024240076,0.2083965396673923
6794,146065,1,7,2000,0.5941926136667792,0.2083965396673923
6794,146065,1,7,5000,-0.009045484352112165,0.2083965396673923
6794,146065,1,8,50,0.018978857346551248,0.16146886142332642
6794,146065,1,8,100,0.5422564507083036,0.16146886142332642
6794,146065,1,8,250,-0.08255216317259562,0.16146886142332642
6794,146065,1,8,500,-0.06825694312646213,0.16146886142332642
6794,146065,1,8,1000,-0.051302619396955906,0.16146886142332642
6794,146065,1,8,2000,-0.026189635434154312,0.16146886142332642
6794,146065,1,8,5000,-0.026189635434154312,0.16146886142332642
6794,146065,1,9,50,0.5634483763887472,0.1785306767448956
6794,146065,1,9,100,0.5726209572438699,0.1785306767448956
6794,146065,1,9,250,0.5854627225158282,0.1785306767448956
6794,146065,1,9,500,0.5776815119031979,0.1785306767448956
6794,146065,1,9,1000,0.5923580214583613,0.1785306767448956
6794,146065,1,9,2000,0.5922314952358014,0.1785306767448956
6794,146065,1,9,5000,0.5922947583470812,0.1785306767448956
6794,146065,1,10,50,-0.058007786837379616,0.22073930752512178
6794,146065,1,10,100,-0.08533638638675156,0.22073930752512178
6794,146065,1,10,250,0.0186606408553176,0.22073930752512178
6794,146065,1,10,500,-0.025810322897352744,0.22073930752512178
6794,146065,1,10,1000,-0.04149691318597848,0.22073930752512178
6794,146065,1,10,2000,0.04042235274294281,0.22073930752512178
6794,146065,1,10,5000,-0.023975806726328264,0.22073930752512178
6794,146065,1,11,50,-0.04991018463095653,0.18141961186882907
6794,146065,1,11,100,-0.06724484740207493,0.18141961186882907
6794,146065,1,11,250,-0.055476425974859245,0.18141961186882907
6794,146065,1,11,500,-0.069901669963647,0.18141961186882907
6794,146065,1,11,1000,-0.10184752616902848,0.18141961186882907
6794,146065,1,11,2000,-0.07167178246249128,0.18141961186882907
6794,146065,1,11,5000,-0.10039038358127539,0.18141961186882907
6794,146065,1,12,50,-0.12082387428159846,0.17882806587462347
6794,146065,1,12,100,-0.023849242485071587,0.17882806587462347
6794,146065,1,12,250,-0.0272637396528308,0.17882806587462347
6794,146065,1,12,500,-0.09356047679703705,0.17882806587462347
6794,146065,1,12,1000,-0.04472382610430581,0.17882806587462347
6794,146065,1,12,2000,-0.02315163741964299,0.17882806587462347
6794,146065,1,12,5000,0.004175403363165242,0.17882806587462347
6794,146065,1,13,50,0.09223278787148825,0.15573201560088978
6794,146065,1,13,100,0.1260743323308564,0.15573201560088978
6794,146065,1,13,250,0.1405610905708765,0.15573201560088978
6794,146065,1,13,500,0.10684554007231462,0.15573201560088978
6794,146065,1,13,1000,0.1260743323308564,0.15573201560088978
6794,146065,1,13,2000,0.06692837977089017,0.15573201560088978
6794,146065,1,13,5000,0.1260743323308564,0.15573201560088978
6794,146065,1,14,50,0.00487144966202957,0.15373449284338625
6794,146065,1,14,100,-0.0481398440199331,0.15373449284338625
6794,146065,1,14,250,-0.028720197904043898,0.15373449284338625
6794,146065,1,14,500,-0.05427743033758159,0.15373449284338625
6794,146065,1,14,1000,-0.0544664212787902,0.15373449284338625
6794,146065,1,14,2000,-0.06813075907217303,0.15373449284338625
6794,146065,1,14,5000,-0.07616293110160499,0.15373449284338625
6794,146065,1,15,50,-0.04238426956655006,0.1352177322235324
6794,146065,1,15,100,-0.04326968699359046,0.1352177322235324
6794,146065,1,15,250,-0.029668840423668352,0.1352177322235324
6794,146065,1,15,500,-0.005124958331508167,0.1352177322235324
6794,146065,1,15,1000,-0.011387017862095727,0.1352177322235324
6794,146065,1,15,2000,0.0048083386255363125,0.1352177322235324
6794,146065,1,15,5000,-0.07072321598026154,0.1352177322235324
6794,146065,1,16,50,-0.014169948440563851,0.14597906285437387
6794,146065,1,16,100,-0.013094361492717033,0.14597906285437387
6794,146065,1,16,250,-0.0011380516664958318,0.14597906285437387
6794,146065,1,16,500,-0.02378434456983447,0.14597906285437387
6794,146065,1,16,1000,-0.002656290299818065,0.14597906285437387
6794,146065,1,16,2000,-0.029224629971628113,0.14597906285437387
6794,146065,1,16,5000,-0.014866488982485215,0.14597906285437387
6794,146065,1,17,50,-0.034095813502781236,0.13771046069289963
6794,146065,1,17,100,-0.03523664053413522,0.13771046069289963
6794,146065,1,17,250,-0.09874725352935121,0.13771046069289963
6794,146065,1,17,500,-0.05256955444520661,0.13771046069289963
6794,146065,1,17,1000,-0.0039849677114802695,0.13771046069289963
6794,146065,1,17,2000,-0.029352829016841553,0.13771046069289963
6794,146065,1,17,5000,-0.047317119423720966,0.13771046069289963
6794,146065,1,18,50,-0.060665978072032,0.13102122900727292
6794,146065,1,18,100,-0.07249568563830011,0.13102122900727292
6794,146065,1,18,250,-0.062057576426704064,0.13102122900727292
6794,146065,1,18,500,-0.04320543539619659,0.13102122900727292
6794,146065,1,18,1000,-0.042130000523136535,0.13102122900727292
6794,146065,1,18,2000,-0.05668028800531333,0.13102122900727292
6794,146065,1,18,5000,-0.031124462263553476,0.13102122900727292
6794,146065,1,19,50,-0.04890006587879803,0.1331859977803922
6794,146065,1,19,100,-0.06661111374707418,0.1331859977803922
6794,146065,1,19,250,-0.014171431169735405,0.1331859977803922
6794,146065,1,19,500,-0.010122592047827395,0.1331859977803922
6794,146065,1,19,1000,-0.030553687570259114,0.1331859977803922
6794,146065,1,19,2000,-0.019482871208471697,0.1331859977803922
6794,146065,1,19,5000,-0.0013291716547201293,0.1331859977803922
6794,146065,1,20,50,0.012841347066295139,0.12234747531290671
6794,146065,1,20,100,-0.057818415709203874,0.12234747531290671
6794,146065,1,20,250,-0.05629964481412819,0.12234747531290671
6794,146065,1,20,500,-0.010879772410956834,0.12234747531290671
6794,146065,1,20,1000,-0.059589668768948445,0.12234747531290671
6794,146065,1,20,2000,-0.04832959533507497,0.12234747531290671
6794,146065,1,20,5000,-0.0566162645201006,0.12234747531290671
6794,146065,1,21,50,-0.04181467345285117,0.14189951843772755
6794,146065,1,21,100,-0.05535058408884019,0.14189951843772755
6794,146065,1,21,250,-0.04434519790404379,0.14189951843772755
6794,146065,1,21,500,-0.04542120305755393,0.14189951843772755
6794,146065,1,21,1000,-0.060348674029518934,0.14189951843772755
6794,146065,1,21,2000,-0.05610977944289486,0.14189951843772755
6794,146065,1,21,5000,-0.044851873074732374,0.14189951843772755
6794,146065,1,22,50,-0.056869659133489514,0.13650387766152217
6794,146065,1,22,100,-0.044470659603096596,0.13650387766152217
6794,146065,1,22,250,-0.03991598172182753,0.13650387766152217
6794,146065,1,22,500,-0.05971794385155471,0.13650387766152217
6794,146065,1,22,1000,-0.017081002026852143,0.13650387766152217
