ss,task,seed,step,U,K,gap_norm,retains_top,sel_obj_rank,reg_restrict,reg_full
5527,146065,2,10,55617,1000,0.0,1,1.0,0.0,0.0
5527,146065,2,11,55616,1000,0.0,1,1.0,0.0,0.0
5527,146065,2,12,55615,1000,0.00334,1,1.0,0.0,0.0
5527,146065,2,13,55614,1047,0.00606,1,1.0,0.0,0.0
5527,146065,2,14,55613,1398,0.0,1,1.0,0.0,0.0
5527,146065,2,15,55612,1234,0.0,1,0.7852,0.0,0.0
5527,146065,2,16,55611,1484,0.0,1,0.7919,0.0,0.0
5527,146065,2,17,55610,1594,0.0,1,0.8171,0.0,0.0
5527,146065,2,18,55609,1585,0.0,1,0.9739,0.0,0.0
5527,146065,2,19,55608,1658,0.0,1,1.0,0.0,0.0
5527,146065,2,20,55607,1512,0.04519,0,1.0,0.0,0.0
5527,146065,2,21,55606,1851,0.0,1,0.8064,0.0,0.0
5527,146065,2,22,55605,1881,0.0,1,1.0,0.0,0.0
5527,146065,2,23,55604,1741,0.00521,1,0.8107,0.0,0.0
5527,146065,2,24,55603,2291,0.04314,0,1.0,0.0,0.0
5527,146065,4,5,55622,1000,0.0,1,0.0771,0.0,0.0
5527,146065,4,6,55621,1000,0.0,1,0.9665,0.0,0.0
5527,146065,4,7,55620,1208,0.0,1,0.2954,0.0,0.0
5527,146065,4,8,55619,1362,0.0,1,0.0305,0.0,0.0
5527,146065,4,9,55618,1429,0.00156,1,1.0,0.0,0.0
5527,146065,4,10,55617,1445,0.00228,1,0.0022,0.0,0.0
5527,146065,4,11,55616,1444,0.0134,0,0.8288,0.0,0.0
5527,146065,4,12,55615,1439,0.0,1,1.0,0.0,0.0
5527,146065,4,13,55614,1593,0.00327,1,0.0991,0.0,0.0
5527,146065,4,14,55613,1484,0.00373,1,1.0,0.0,0.0
5527,146065,4,15,55612,1569,0.00845,1,1.0,0.0,0.0
5527,146065,4,16,55611,1550,0.01224,0,0.9691,0.0,0.0
5527,146065,4,17,55610,1982,0.01317,0,0.9761,0.0,0.0
5527,146065,4,18,55609,1896,0.07027,0,0.0534,0.0,0.0
5527,146065,4,19,55608,1881,0.07633,0,0.7977,0.0,0.0
5527,146065,4,20,55607,2139,0.01652,0,0.9675,0.0,0.0
5527,146065,4,21,55606,2167,0.03983,0,0.9706,0.0,0.0
5527,146065,4,22,55605,2805,0.0,1,0.7951,0.0,0.0
5527,146065,4,23,55604,2283,0.02709,0,0.9808,0.0,0.0
5527,146065,4,24,55603,2271,0.0181,0,0.9698,0.0,0.0
5527,9914,0,5,59350,1000,0.0,1,0.1182,0.003171756932269121,0.003171756932269121
5527,9914,0,6,59349,1000,0.0,1,0.2197,0.003171756932269121,0.003171756932269121
5527,9914,0,7,59348,1000,0.02511,0,0.8367,0.003171756932269121,0.003171756932269121
5527,9914,0,8,59347,1000,0.00037,1,0.4184,0.003171756932269121,0.003171756932269121
5527,9914,0,9,59346,1000,0.03098,0,0.3499,0.003171756932269121,0.003171756932269121
5527,9914,0,10,59345,1000,0.01585,0,0.989,0.003171756932269121,0.003171756932269121
5527,9914,0,11,59344,1000,0.0049,1,0.9312,0.003171756932269121,0.003171756932269121
5527,9914,0,12,59343,1006,0.0,1,0.9312,0.003171756932269121,0.003171756932269121
5527,9914,0,13,59342,1138,0.05606,0,0.9774,0.003171756932269121,0.003171756932269121
5527,9914,0,14,59341,1117,0.02803,0,0.9628,0.003171756932269121,0.003171756932269121
5527,9914,0,15,59340,1376,0.0,1,0.8617,0.003171756932269121,0.003171756932269121
5527,9914,0,16,59339,1313,0.0106,0,0.9774,0.003171756932269121,0.003171756932269121
5527,9914,0,17,59338,1331,0.02522,0,0.82,0.003171756932269121,0.003171756932269121
5527,9914,0,18,59337,1472,0.02334,0,0.9313,0.003171756932269121,0.003171756932269121
5527,9914,0,19,59336,1318,0.01747,0,0.9646,0.003171756932269121,0.003171756932269121
5527,9914,0,20,59335,1397,0.00955,1,0.9575,0.003171756932269121,0.003171756932269121
5527,9914,0,21,59334,1292,0.01135,0,0.9628,0.003171756932269121,0.003171756932269121
5527,9914,0,22,59333,1386,0.0042,1,0.989,0.003171756932269121,0.003171756932269121
5527,9914,0,23,59332,1548,0.00381,1,0.9774,0.003171756932269121,0.003171756932269121
5527,9914,0,24,59331,1493,0.01103,0,0.9098,0.003171756932269121,0.003171756932269121
5527,9914,1,5,59350,1000,0.0,1,0.8787,0.0025392478054083734,0.00444291605130076
5527,9914,1,6,59349,1000,0.0,1,0.7762,0.0025392478054083734,0.00444291605130076
5527,9914,1,7,59348,1077,0.0,1,0.3225,0.0025392478054083734,0.00444291605130076
5527,9914,1,8,59347,1243,0.0,1,0.8017,0.0025392478054083734,0.00444291605130076
5527,9914,1,9,59346,1274,0.0,1,0.8716,0.0025392478054083734,0.00444291605130076
5527,9914,1,10,59345,1193,0.0,1,0.9997,0.0025392478054083734,0.00444291605130076
5527,9914,1,11,59344,1169,0.0,1,0.7559,0.0025392478054083734,0.00444291605130076
5527,9914,1,12,59343,1141,0.0,1,0.9865,0.0025392478054083734,0.00444291605130076
5527,9914,1,13,59342,1312,0.002,1,0.989,0.0025392478054083734,0.00444291605130076
5527,9914,1,14,59341,1199,0.00226,1,0.8852,0.0025392478054083734,0.00444291605130076
5527,9914,1,15,59340,1245,0.00029,1,0.9997,0.0025392478054083734,0.00444291605130076
5527,9914,1,16,59339,1367,0.00185,1,0.9775,0.0025392478054083734,0.00444291605130076
5527,9914,1,17,59338,1266,0.00104,1,0.8534,0.0025392478054083734,0.00444291605130076
5527,9914,1,18,59337,1436,0.00429,1,0.9546,0.0025392478054083734,0.00444291605130076
5527,9914,1,19,59336,1387,0.02041,0,0.8981,0.0025392478054083734,0.00444291605130076
5527,9914,1,20,59335,1319,0.01781,0,0.9646,0.0025392478054083734,0.00444291605130076
5527,9914,1,21,59334,1499,0.00329,1,0.8834,0.0025392478054083734,0.00444291605130076
5527,9914,1,22,59333,1533,0.0,1,0.9228,0.0025392478054083734,0.00444291605130076
5527,9914,1,23,59332,1575,0.07257,0,0.989,0.0025392478054083734,0.00444291605130076
5527,9914,1,24,59331,1498,0.00669,1,0.9606,0.0025392478054083734,0.00444291605130076
5527,9914,3,5,59350,1000,0.0,1,0.8617,0.01015085035632346,0.001903668245892387
5527,9914,3,6,59349,1000,0.0,1,0.226,0.01015085035632346,0.001903668245892387
5527,9914,3,7,59348,1000,0.10296,0,0.7959,0.01015085035632346,0.001903668245892387
5527,9914,3,8,59347,1000,0.0,1,0.358,0.01015085035632346,0.001903668245892387
5527,9914,3,9,59346,1000,0.0,1,0.9312,0.01015085035632346,0.001903668245892387
5527,9914,3,10,59345,1000,0.00524,1,0.9545,0.01015085035632346,0.001903668245892387
5527,9914,3,11,59344,1000,0.00898,1,0.7831,0.01015085035632346,0.001903668245892387
5527,9914,3,12,59343,1000,0.01308,0,0.9227,0.01015085035632346,0.001903668245892387
5527,9914,3,13,59342,1000,0.01354,0,0.9096,0.01015085035632346,0.001903668245892387
5527,9914,3,14,59341,1000,0.02061,0,0.9448,0.01015085035632346,0.001903668245892387
5527,9914,3,15,59340,1000,0.0,1,0.8834,0.01015085035632346,0.001903668245892387
5527,9914,3,16,59339,1000,0.02645,0,0.9663,0.01015085035632346,0.001903668245892387
5527,9914,3,17,59338,1000,0.0353,0,0.7781,0.01015085035632346,0.001903668245892387
5527,9914,3,18,59337,1000,0.03442,0,0.7849,0.01015085035632346,0.001903668245892387
5527,9914,3,19,59336,1000,0.0512,0,0.7915,0.01015085035632346,0.001903668245892387
5527,9914,3,20,59335,1000,0.0,1,0.9097,0.01015085035632346,0.001903668245892387
5527,9914,3,21,59334,1000,0.0,1,0.9522,0.01015085035632346,0.001903668245892387
5527,9914,3,22,59333,1000,0.01084,0,0.9663,0.01015085035632346,0.001903668245892387
5527,9914,3,23,59332,1000,0.01424,0,0.9627,0.01015085035632346,0.001903668245892387
5527,9914,3,24,59331,1000,0.02116,0,0.8535,0.01015085035632346,0.001903668245892387
5527,9914,2,5,59350,1000,0.0,1,0.3442,0.0025392478054083734,0.01649743465351694
5527,9914,2,6,59349,1148,0.00133,1,0.8433,0.0025392478054083734,0.01649743465351694
5527,9914,2,7,59348,1104,0.0,1,0.8433,0.0025392478054083734,0.01649743465351694
5527,9914,2,8,59347,1063,0.01365,0,0.9096,0.0025392478054083734,0.01649743465351694
5527,9914,2,9,59346,1084,0.0,1,0.789,0.0025392478054083734,0.01649743465351694
5527,9914,2,10,59345,1196,0.01276,0,0.3542,0.0025392478054083734,0.01649743465351694
5527,9914,2,11,59344,1119,0.00106,1,0.9605,0.0025392478054083734,0.01649743465351694
5527,9914,2,12,59343,1156,0.0,1,0.984,0.0025392478054083734,0.01649743465351694
5527,9914,2,13,59342,1153,0.0,1,0.7194,0.0025392478054083734,0.01649743465351694
5527,9914,2,14,59341,1164,0.01569,0,0.8308,0.0025392478054083734,0.01649743465351694
5527,9914,2,15,59340,1220,0.01806,0,0.0949,0.0025392478054083734,0.01649743465351694
5527,9914,2,16,59339,1231,0.0,1,0.331,0.0025392478054083734,0.01649743465351694
5527,9914,2,17,59338,1333,0.04191,0,0.9865,0.0025392478054083734,0.01649743465351694
5527,9914,2,18,59337,1253,0.01165,0,0.9398,0.0025392478054083734,0.01649743465351694
5527,9914,2,19,59336,1221,0.0,1,0.9096,0.0025392478054083734,0.01649743465351694
5527,9914,2,20,59335,1315,0.03239,0,0.9954,0.0025392478054083734,0.01649743465351694
5527,9914,2,21,59334,1317,0.01301,0,0.9997,0.0025392478054083734,0.01649743465351694
5527,9914,2,22,59333,1269,0.11606,0,0.9605,0.0025392478054083734,0.01649743465351694
5527,9914,2,23,59332,1377,0.0634,0,0.8617,0.0025392478054083734,0.01649743465351694
5527,9914,2,24,59331,1393,0.00054,1,0.8981,0.0025392478054083734,0.01649743465351694
5527,9914,4,5,59350,1000,0.00133,1,0.8666,0.01015085035632346,0.003171756932269121
5527,9914,4,6,59349,1000,0.0,1,0.2114,0.01015085035632346,0.003171756932269121
5527,9914,4,7,59348,1089,0.0,1,0.8433,0.01015085035632346,0.003171756932269121
5527,9914,4,8,59347,1162,0.0,1,0.2109,0.01015085035632346,0.003171756932269121
5527,9914,4,9,59346,1000,0.0,1,0.8066,0.01015085035632346,0.003171756932269121
5527,9914,4,10,59345,1045,0.0,1,0.2059,0.01015085035632346,0.003171756932269121
5527,9914,4,11,59344,1000,0.00082,1,0.7613,0.01015085035632346,0.003171756932269121
5527,9914,4,12,59343,1008,0.0191,0,0.9312,0.01015085035632346,0.003171756932269121
5527,9914,4,13,59342,1063,0.00024,1,0.9036,0.01015085035632346,0.003171756932269121
5527,9914,4,14,59341,1103,0.0,1,0.9096,0.01015085035632346,0.003171756932269121
5527,9914,4,15,59340,1508,0.0,1,0.8534,0.01015085035632346,0.003171756932269121
5527,9914,4,16,59339,1258,0.00183,1,0.9158,0.01015085035632346,0.003171756932269121
5527,9914,4,17,59338,1348,0.0,1,0.9627,0.01015085035632346,0.003171756932269121
5527,9914,4,18,59337,1162,0.0,1,0.8534,0.01015085035632346,0.003171756932269121
5527,9914,4,19,59336,1728,0.0,1,0.0014,0.01015085035632346,0.003171756932269121
5527,9914,4,20,59335,1113,0.01533,0,0.8434,0.01015085035632346,0.003171756932269121
5527,9914,4,21,59334,1242,0.01031,0,0.8617,0.01015085035632346,0.003171756932269121
5527,9914,4,22,59333,1216,0.007,1,0.8534,0.01015085035632346,0.003171756932269121
5527,9914,4,23,59332,1043,0.19772,0,0.7283,0.01015085035632346,0.003171756932269121
5527,9914,4,24,59331,1442,0.0371,0,0.8981,0.01015085035632346,0.003171756932269121
5527,145804,0,5,59434,1000,0.0,1,1.0,0.0,0.0030125088369812314
5527,145804,0,6,59433,1000,0.0,1,0.1311,0.0,0.0030125088369812314
5527,145804,0,7,59432,1000,0.00182,1,1.0,0.0,0.0030125088369812314
5527,145804,0,8,59431,1000,0.0,1,0.1311,0.0,0.0030125088369812314
5527,145804,0,9,59430,1000,0.0,1,1.0,0.0,0.0030125088369812314
5527,145804,0,10,59429,1000,0.0,1,0.9182,0.0,0.0030125088369812314
5527,145804,0,11,59428,1000,0.01078,0,0.131,0.0,0.0030125088369812314
5527,145804,0,12,59427,1000,0.00034,1,0.1355,0.0,0.0030125088369812314
5527,145804,0,13,59426,1000,0.01178,0,0.8472,0.0,0.0030125088369812314
5527,145804,0,14,59425,1000,0.0,1,0.3503,0.0,0.0030125088369812314
5527,145804,0,15,59424,1000,0.05398,0,0.8391,0.0,0.0030125088369812314
5527,145804,0,16,59423,1000,0.14623,0,0.8291,0.0,0.0030125088369812314
5527,145804,0,17,59422,1000,0.04014,0,1.0,0.0,0.0030125088369812314
5527,145804,0,18,59421,1017,0.0542,0,0.8643,0.0,0.0030125088369812314
5527,145804,0,19,59420,1042,0.04647,0,0.5607,0.0,0.0030125088369812314
5527,145804,0,20,59419,1000,0.16885,0,0.4087,0.0,0.0030125088369812314
5527,145804,0,21,59418,1000,0.0,1,1.0,0.0,0.0030125088369812314
5527,145804,0,22,59417,1057,0.03548,0,0.8392,0.0,0.0030125088369812314
5527,145804,0,23,59416,1000,0.08038,0,0.2571,0.0,0.0030125088369812314
5527,145804,0,24,59415,1000,0.01041,0,0.3154,0.0,0.0030125088369812314
5527,145804,1,5,59434,1000,0.0,1,0.3526,0.0,0.0
5527,145804,1,6,59433,1000,0.0,1,0.829,0.0,0.0
5527,145804,1,7,59432,1000,0.0,1,1.0,0.0,0.0
5527,145804,1,8,59431,1000,0.0,1,1.0,0.0,0.0
5527,145804,1,9,59430,1016,0.0,1,0.9182,0.0,0.0
5527,145804,1,10,59429,1009,0.0,1,0.9182,0.0,0.0
5527,145804,1,11,59428,1000,0.0292,0,0.1317,0.0,0.0
5527,145804,1,12,59427,1060,0.01583,0,0.9182,0.0,0.0
5527,145804,1,13,59426,1093,0.02417,0,1.0,0.0,0.0
5527,145804,1,14,59425,1125,0.01174,0,0.8594,0.0,0.0
5527,145804,1,15,59424,1192,0.02144,0,0.3202,0.0,0.0
5527,145804,1,16,59423,1323,0.00925,1,0.8391,0.0,0.0
5527,145804,1,17,59422,1190,7e-05,1,0.5608,0.0,0.0
5527,145804,1,18,59421,1218,0.0005,1,0.9182,0.0,0.0
5527,145804,1,19,59420,1273,0.01803,0,0.4098,0.0,0.0
5527,145804,1,20,59419,1361,0.04621,0,0.1356,0.0,0.0
5527,145804,1,21,59418,1629,0.00981,1,0.4139,0.0,0.0
5527,145804,1,22,59417,1622,0.0,1,0.8291,0.0,0.0
5527,145804,1,23,59416,1545,0.00052,1,0.2014,0.0,0.0
5527,145804,1,24,59415,1556,0.00138,1,0.2391,0.0,0.0
5527,145804,2,5,59434,1000,0.0,1,0.1311,0.0,0.0
5527,145804,2,6,59433,1000,0.0,1,1.0,0.0,0.0
5527,145804,2,7,59432,1101,0.0,1,0.829,0.0,0.0
5527,145804,2,8,59431,1121,0.0232,0,1.0,0.0,0.0
5527,145804,2,9,59430,1140,0.0,1,0.9182,0.0,0.0
5527,145804,2,10,59429,1202,0.0,1,0.9182,0.0,0.0
5527,145804,2,11,59428,1180,0.00285,1,1.0,0.0,0.0
5527,145804,2,12,59427,1341,0.0052,1,0.8472,0.0,0.0
5527,145804,2,13,59426,1292,0.0226,0,0.1365,0.0,0.0
5527,145804,2,14,59425,1233,0.00845,1,0.5462,0.0,0.0
5527,145804,2,15,59424,1281,0.0077,1,0.3171,0.0,0.0
5527,145804,2,16,59423,1355,0.00129,1,0.8391,0.0,0.0
5527,145804,2,17,59422,1482,0.00126,1,0.3584,0.0,0.0
5527,145804,2,18,59421,1509,0.0,1,0.3041,0.0,0.0
5527,145804,2,19,59420,1691,0.00172,1,0.9182,0.0,0.0
5527,145804,2,20,59419,1580,0.0,1,0.9182,0.0,0.0
5527,145804,2,21,59418,1677,0.00018,1,0.9182,0.0,0.0
5527,145804,2,22,59417,1625,0.00029,1,0.9182,0.0,0.0
5527,145804,2,23,59416,1784,0.00017,1,0.8392,0.0,0.0
5527,145804,2,24,59415,2223,0.02369,0,0.31,0.0,0.0
5527,145804,3,5,59434,1000,0.0,1,1.0,0.0,0.0
5527,145804,3,6,59433,1066,0.0,1,0.1311,0.0,0.0
5527,145804,3,7,59432,1088,0.00283,1,1.0,0.0,0.0
5527,145804,3,8,59431,1098,0.0,1,0.9182,0.0,0.0
5527,145804,3,9,59430,1140,0.00408,1,0.9182,0.0,0.0
5527,145804,3,10,59429,1065,0.00103,1,0.9182,0.0,0.0
5527,145804,3,11,59428,1146,0.0,1,1.0,0.0,0.0
5527,145804,3,12,59427,1169,0.02543,0,0.1311,0.0,0.0
5527,145804,3,13,59426,1224,0.01,0,0.8472,0.0,0.0
5527,145804,3,14,59425,1247,0.06639,0,0.8391,0.0,0.0
5527,145804,3,15,59424,1296,0.06434,0,0.5547,0.0,0.0
5527,145804,3,16,59423,1345,0.01335,0,0.1356,0.0,0.0
5527,145804,3,17,59422,1326,0.0,1,0.3984,0.0,0.0
5527,145804,3,18,59421,1377,0.0,1,0.3283,0.0,0.0
5527,145804,3,19,59420,1409,0.00044,1,0.8789,0.0,0.0
5527,145804,3,20,59419,1477,0.02607,0,0.9182,0.0,0.0
5527,145804,3,21,59418,1526,0.0,1,0.2618,0.0,0.0
5527,145804,3,22,59417,1635,0.0137,0,0.2274,0.0,0.0
5527,145804,3,23,59416,1650,0.02478,0,0.2541,0.0,0.0
5527,145804,3,24,59415,1510,9e-05,1,0.9182,0.0,0.0
5527,145804,4,5,59434,1000,0.0,1,1.0,0.0,0.0
5527,145804,4,6,59433,1118,0.0,1,0.9182,0.0,0.0
5527,145804,4,7,59432,1020,0.0,1,1.0,0.0,0.0
5527,145804,4,8,59431,1148,0.0,1,1.0,0.0,0.0
5527,145804,4,9,59430,1188,0.0,1,0.8291,0.0,0.0
5527,145804,4,10,59429,1394,0.0,1,0.8291,0.0,0.0
5527,145804,4,11,59428,1421,0.0,1,0.9182,0.0,0.0
5527,145804,4,12,59427,1491,0.00318,1,0.1311,0.0,0.0
5527,145804,4,13,59426,1675,0.00533,1,0.3503,0.0,0.0
5527,145804,4,14,59425,2176,0.0,1,1.0,0.0,0.0
5527,145804,4,15,59424,2532,8e-05,1,0.8551,0.0,0.0
5527,145804,4,16,59423,2285,0.12211,0,0.8391,0.0,0.0
5527,145804,4,17,59422,2596,0.04067,0,0.8391,0.0,0.0
5527,145804,4,18,59421,2517,0.0,1,0.131,0.0,0.0
5527,145804,4,19,59420,2987,0.01997,0,0.5547,0.0,0.0
5527,145804,4,20,59419,3119,0.06837,0,0.4134,0.0,0.0
5527,145804,4,21,59418,2429,0.10358,0,0.9182,0.0,0.0
5527,145804,4,22,59417,2656,0.04083,0,0.5478,0.0,0.0
5527,145804,4,23,59416,2773,0.0,1,0.351,0.0,0.0
5527,145804,4,24,59415,1870,0.00256,1,0.3422,0.0,0.0
5527,31,1,5,60569,1000,0.00903,1,0.5493,0.17808219178082196,0.17808219178082196
5527,31,1,6,60568,1091,0.02566,0,0.0404,0.17808219178082196,0.17808219178082196
5527,31,1,7,60567,1000,0.0,1,0.771,0.17808219178082196,0.17808219178082196
5527,31,1,8,60566,1072,0.00455,1,0.9697,0.17808219178082196,0.17808219178082196
5527,31,1,9,60565,1042,0.00713,1,0.1549,0.17808219178082196,0.17808219178082196
5527,31,1,10,60564,1018,0.02029,0,0.8543,0.17808219178082196,0.17808219178082196
5527,31,1,11,60563,1191,0.03605,0,0.9049,0.17808219178082196,0.17808219178082196
5527,31,1,12,60562,1092,0.02432,0,0.2434,0.17808219178082196,0.17808219178082196
5527,31,1,13,60561,1165,0.0022,1,0.4999,0.17808219178082196,0.17808219178082196
5527,31,1,14,60560,1458,0.01854,0,0.9697,0.17808219178082196,0.17808219178082196
5527,31,1,15,60559,1325,0.00428,1,0.961,0.17808219178082196,0.17808219178082196
5527,31,1,16,60558,1390,0.00446,1,0.9201,0.17808219178082196,0.17808219178082196
5527,31,1,17,60557,1364,0.04893,0,0.905,0.17808219178082196,0.17808219178082196
5527,31,1,18,60556,1335,0.01773,0,0.38,0.17808219178082196,0.17808219178082196
5527,31,1,19,60555,1294,0.04154,0,0.8543,0.17808219178082196,0.17808219178082196
5527,31,1,20,60554,1308,0.0,1,0.7091,0.17808219178082196,0.17808219178082196
5527,31,1,21,60553,1428,0.00384,1,0.9478,0.17808219178082196,0.17808219178082196
5527,31,1,22,60552,1483,0.01915,0,0.905,0.17808219178082196,0.17808219178082196
5527,31,1,23,60551,1524,0.0013,1,0.905,0.17808219178082196,0.17808219178082196
5527,31,1,24,60550,1463,0.02155,0,0.934,0.17808219178082196,0.17808219178082196
5527,31,0,5,60569,1000,0.0,1,0.5831,0.1643835616438356,0.1917808219178082
5527,31,0,6,60568,1140,0.0,1,0.3739,0.1643835616438356,0.1917808219178082
5527,31,0,7,60567,1280,0.00474,1,0.5637,0.1643835616438356,0.1917808219178082
5527,31,0,8,60566,1201,0.0,1,0.8542,0.1643835616438356,0.1917808219178082
5527,31,0,9,60565,1104,0.0,1,0.8542,0.1643835616438356,0.1917808219178082
5527,31,0,10,60564,1148,0.0,1,0.6138,0.1643835616438356,0.1917808219178082
5527,31,0,11,60563,1255,0.04844,0,0.4221,0.1643835616438356,0.1917808219178082
5527,31,0,12,60562,1342,0.02316,0,0.5322,0.1643835616438356,0.1917808219178082
5527,31,0,13,60561,1343,0.03243,0,0.9478,0.1643835616438356,0.1917808219178082
5527,31,0,14,60560,1407,0.0,1,0.9609,0.1643835616438356,0.1917808219178082
5527,31,0,15,60559,1330,0.0,1,0.6138,0.1643835616438356,0.1917808219178082
5527,31,0,16,60558,1329,0.01163,0,0.4593,0.1643835616438356,0.1917808219178082
5527,31,0,17,60557,1479,0.0,1,0.9801,0.1643835616438356,0.1917808219178082
5527,31,0,18,60556,1471,0.03125,0,0.6138,0.1643835616438356,0.1917808219178082
5527,31,0,19,60555,1501,0.0,1,0.9697,0.1643835616438356,0.1917808219178082
5527,31,0,20,60554,1471,0.0,1,0.934,0.1643835616438356,0.1917808219178082
5527,31,0,21,60553,1535,0.0,1,0.9201,0.1643835616438356,0.1917808219178082
5527,31,0,22,60552,1406,0.0,1,0.9697,0.1643835616438356,0.1917808219178082
5527,31,0,23,60551,1438,0.0,1,0.6138,0.1643835616438356,0.1917808219178082
5527,31,0,24,60550,1669,0.00073,1,0.9201,0.1643835616438356,0.1917808219178082
5527,31,2,5,60569,1000,0.02857,0,0.427,0.15068493150684936,0.1917808219178082
5527,31,2,6,60568,1120,0.00125,1,0.6658,0.15068493150684936,0.1917808219178082
5527,31,2,7,60567,1118,0.0,1,0.5127,0.15068493150684936,0.1917808219178082
5527,31,2,8,60566,1249,0.03266,0,0.709,0.15068493150684936,0.1917808219178082
5527,31,2,9,60565,1240,0.04218,0,0.6138,0.15068493150684936,0.1917808219178082
5527,31,2,10,60564,1207,0.0,1,0.8542,0.15068493150684936,0.1917808219178082
5527,31,2,11,60563,1233,0.0,1,0.427,0.15068493150684936,0.1917808219178082
5527,31,2,12,60562,1432,0.00632,1,0.155,0.15068493150684936,0.1917808219178082
5527,31,2,13,60561,1434,0.0,1,0.879,0.15068493150684936,0.1917808219178082
5527,31,2,14,60560,1671,0.00322,1,0.8542,0.15068493150684936,0.1917808219178082
5527,31,2,15,60559,1621,0.0,1,0.3593,0.15068493150684936,0.1917808219178082
5527,31,2,16,60558,1489,0.00371,1,0.9201,0.15068493150684936,0.1917808219178082
5527,31,2,17,60557,1531,0.05867,0,0.9697,0.15068493150684936,0.1917808219178082
5527,31,2,18,60556,1533,0.08974,0,0.8039,0.15068493150684936,0.1917808219178082
5527,31,2,19,60555,1514,0.08339,0,0.771,0.15068493150684936,0.1917808219178082
5527,31,2,20,60554,1583,0.04231,0,0.5322,0.15068493150684936,0.1917808219178082
5527,31,2,21,60553,1672,0.0,1,0.961,0.15068493150684936,0.1917808219178082
5527,31,2,22,60552,1619,0.0114,0,0.9891,0.15068493150684936,0.1917808219178082
5527,31,2,23,60551,1596,0.07301,0,0.961,0.15068493150684936,0.1917808219178082
5527,31,2,24,60550,1685,0.03232,0,0.6659,0.15068493150684936,0.1917808219178082
5527,31,3,5,60569,1000,0.0,1,0.5493,0.1095890410958904,0.15068493150684936
5527,31,3,6,60568,1142,0.00125,1,0.9951,0.1095890410958904,0.15068493150684936
5527,31,3,7,60567,1000,0.0,1,0.6138,0.1095890410958904,0.15068493150684936
5527,31,3,8,60566,1080,0.00157,1,0.2433,0.1095890410958904,0.15068493150684936
5527,31,3,9,60565,1206,0.0,1,0.771,0.1095890410958904,0.15068493150684936
5527,31,3,10,60564,1381,0.0,1,0.4999,0.1095890410958904,0.15068493150684936
5527,31,3,11,60563,1297,0.00048,1,0.4999,0.1095890410958904,0.15068493150684936
5527,31,3,12,60562,1642,0.00493,1,0.4999,0.1095890410958904,0.15068493150684936
5527,31,3,13,60561,1597,0.00107,1,0.9969,0.1095890410958904,0.15068493150684936
5527,31,3,14,60560,1615,8e-05,1,0.9697,0.1095890410958904,0.15068493150684936
5527,31,3,15,60559,1642,0.02138,0,0.9801,0.1095890410958904,0.15068493150684936
5527,31,3,16,60558,1524,0.00373,1,0.2364,0.1095890410958904,0.15068493150684936
5527,31,3,17,60557,1139,0.0,1,0.427,0.1095890410958904,0.15068493150684936
5527,31,3,18,60556,1256,0.02342,0,0.8543,0.1095890410958904,0.15068493150684936
